资金,日期(月/日/年),操作
676.73,10/28/16,1
676.73,10/28/16,1
674.99,10/29/16,1
674.99,10/29/16,1
686.89,10/30/16,1
686.89,10/30/16,1
690.83,10/31/16,1
690.83,10/31/16,1
685.92,11/1/16,1
685.92,11/1/16,1
721.66,11/2/16,0
721.66,11/2/16,0
707.51,11/3/16,0
707.51,11/3/16,0
707.51,11/4/16,1
707.51,11/4/16,1
715.04,11/5/16,1
715.04,11/5/16,1
722.35,11/6/16,1
722.35,11/6/16,1
720.28,11/7/16,1
720.28,11/7/16,1
719.28,11/8/16,1
719.28,11/8/16,1
731.41,11/9/16,1
731.41,11/9/16,1
731.99,11/10/16,1
731.99,11/10/16,1
725.85,11/11/16,1
725.85,11/11/16,1
713.94,11/12/16,1
713.94,11/12/16,1
712.49,11/13/16,1
712.49,11/13/16,1
716.73,11/14/16,1
716.73,11/14/16,1
721.24,11/15/16,1
721.24,11/15/16,1
722.07,11/16/16,1
722.07,11/16/16,1
747.67,11/17/16,1
747.67,11/17/16,1
758.38,11/18/16,1
758.38,11/18/16,1
759.86,11/19/16,0
759.86,11/19/16,0
744.96,11/20/16,0
744.96,11/20/16,0
744.96,11/21/16,0
744.96,11/21/16,0
744.96,11/22/16,0
744.96,11/22/16,0
744.96,11/23/16,0
744.96,11/23/16,0
744.96,11/24/16,0
744.96,11/24/16,0
744.96,11/25/16,0
744.96,11/25/16,0
744.96,11/26/16,0
744.96,11/26/16,0
744.96,11/27/16,0
744.96,11/27/16,0
744.96,11/28/16,0
744.96,11/28/16,0
744.96,11/29/16,0
744.96,11/29/16,0
744.96,11/30/16,0
744.96,11/30/16,0
744.96,12/1/16,1
744.96,12/1/16,1
760.25,12/2/16,1
760.25,12/2/16,1
752.28,12/3/16,1
752.28,12/3/16,1
750.94,12/4/16,1
750.94,12/4/16,1
742.73,12/5/16,1
742.73,12/5/16,1
744.69,12/6/16,1
744.69,12/6/16,1
747.02,12/7/16,1
747.02,12/7/16,1
757.58,12/8/16,1
757.58,12/8/16,1
757.88,12/9/16,1
757.88,12/9/16,1
756.95,12/10/16,1
756.95,12/10/16,1
764.75,12/11/16,1
764.75,12/11/16,1
764.75,12/12/16,1
764.75,12/12/16,1
765.72,12/13/16,1
765.72,12/13/16,1
762.67,12/14/16,1
762.67,12/14/16,1
764.5,12/15/16,1
764.5,12/15/16,1
763.64,12/16/16,1
763.64,12/16/16,1
776.26,12/17/16,1
776.26,12/17/16,1
775.96,12/18/16,1
775.96,12/18/16,1
776.23,12/19/16,1
776.23,12/19/16,1
780.58,12/20/16,1
780.58,12/20/16,1
811.21,12/21/16,1
811.21,12/21/16,1
821.8,12/22/16,1
821.8,12/22/16,1
887.09,12/23/16,1
887.09,12/23/16,1
877.54,12/24/16,1
877.54,12/24/16,1
878.51,12/25/16,1
878.51,12/25/16,1
883.17,12/26/16,1
883.17,12/26/16,1
915.69,12/27/16,1
915.69,12/27/16,1
915.66,12/28/16,1
915.66,12/28/16,1
948.18,12/29/16,1
948.18,12/29/16,1
937.13,12/30/16,1
937.13,12/30/16,1
943.01,12/31/16,1
943.01,12/31/16,1
981.99,1/1/17,1
981.99,1/1/17,1
999.95,1/2/17,1
999.95,1/2/17,1
997.44,1/3/17,1
997.44,1/3/17,1
1108.99,1/4/17,2
1108.99,1/4/17,2
1088.203,1/5/17,2
1088.203,1/5/17,2
1087.42,1/6/17,2
1087.42,1/6/17,2
1089.87,1/7/17,2
1089.87,1/7/17,2
1089.87,1/8/17,2
1089.87,1/8/17,2
1089.87,1/9/17,2
1089.87,1/9/17,2
1100.04,1/10/17,2
1100.04,1/10/17,2
1089.91,1/11/17,2
1089.91,1/11/17,2
1114.42,1/12/17,1
1114.42,1/12/17,1
1144.821,1/13/17,1
1144.821,1/13/17,1
1133.21,1/14/17,1
1133.21,1/14/17,1
1135.48,1/15/17,1
1135.48,1/15/17,1
1150.65,1/16/17,1
1150.65,1/16/17,1
1252.26,1/17/17,1
1252.26,1/17/17,1
1256.08,1/18/17,1
1256.08,1/18/17,1
1241.12,1/19/17,1
1241.12,1/19/17,1
1238.1,1/20/17,1
1238.1,1/20/17,1
1240.9,1/21/17,1
1240.9,1/21/17,1
1272.72,1/22/17,1
1272.72,1/22/17,1
1277.53,1/23/17,1
1277.53,1/23/17,1
1274.62,1/24/17,0
1274.62,1/24/17,0
1249.63,1/25/17,1
1249.63,1/25/17,1
1256.56,1/26/17,1
1256.56,1/26/17,1
1255.32,1/27/17,1
1255.32,1/27/17,1
1262.54,1/28/17,1
1262.54,1/28/17,1
1256.53,1/29/17,1
1256.53,1/29/17,1
1251.4,1/30/17,1
1251.4,1/30/17,1
1323.44,1/31/17,1
1323.44,1/31/17,1
1344.01,2/1/17,1
1344.01,2/1/17,1
1349.11,2/2/17,1
1349.11,2/2/17,1
1389.73,2/3/17,1
1389.73,2/3/17,1
1414.39,2/4/17,1
1414.39,2/4/17,1
1418.6,2/5/17,1
1418.6,2/5/17,1
1404.8,2/6/17,1
1404.8,2/6/17,1
1440.6,2/7/17,1
1440.6,2/7/17,1
1444.35,2/8/17,0
1444.35,2/8/17,0
1416.03,2/9/17,1
1416.03,2/9/17,1
1420.98,2/10/17,1
1420.98,2/10/17,1
1418.83,2/11/17,1
1418.83,2/11/17,1
1423.12,2/12/17,1
1423.12,2/12/17,1
1422.09,2/13/17,1
1422.09,2/13/17,1
1423.97,2/14/17,1
1423.97,2/14/17,1
1439.79,2/15/17,1
1439.79,2/15/17,1
1472.33,2/16/17,1
1472.33,2/16/17,1
1472.32,2/17/17,1
1472.32,2/17/17,1
1502.81,2/18/17,1
1502.81,2/18/17,1
1497.32,2/19/17,1
1497.32,2/19/17,1
1494.6,2/20/17,1
1494.6,2/20/17,1
1598.31,2/21/17,1
1598.31,2/21/17,1
1597.51,2/22/17,1
1597.51,2/22/17,1
1607.16,2/23/17,1
1607.16,2/23/17,1
1670.96,2/24/17,0
1670.96,2/24/17,0
1638.2,2/25/17,0
1638.2,2/25/17,0
1638.2,2/26/17,1
1638.2,2/26/17,1
1662.46,2/27/17,1
1662.46,2/27/17,1
1658.01,2/28/17,1
1658.01,2/28/17,1
1662.65,3/1/17,1
1662.65,3/1/17,1
1758.31,3/2/17,1
1758.31,3/2/17,1
1794.23,3/3/17,1
1794.23,3/3/17,1
1796.83,3/4/17,1
1796.83,3/4/17,1
1774.4,3/5/17,1
1774.4,3/5/17,1
1780.35,3/6/17,1
1780.35,3/6/17,1
1786.36,3/7/17,0
1786.36,3/7/17,0
1751.33,3/8/17,1
1751.33,3/8/17,1
1769.03,3/9/17,1
1769.03,3/9/17,1
1768.47,3/10/17,1
1768.47,3/10/17,1
1749.29,3/11/17,1
1749.29,3/11/17,1
1820.99,3/12/17,1
1820.99,3/12/17,1
1821.27,3/13/17,1
1821.27,3/13/17,1
1847.51,3/14/17,1
1847.51,3/14/17,1
1865.35,3/15/17,1
1865.35,3/15/17,1
1864.76,3/16/17,0
1864.76,3/16/17,0
1828.2,3/17/17,0
1828.2,3/17/17,0
1828.2,3/18/17,0
1828.2,3/18/17,0
1828.2,3/19/17,1
1828.2,3/19/17,1
1943.11,3/20/17,1
1943.11,3/20/17,1
2071.92,3/21/17,1
2071.92,3/21/17,1
2061.49,3/22/17,0
2061.49,3/22/17,0
2021.07,3/23/17,0
2021.07,3/23/17,0
2021.07,3/24/17,0
2021.07,3/24/17,0
2021.07,3/25/17,1
2021.07,3/25/17,1
2043.06,3/26/17,1
2043.06,3/26/17,1
2214.83,3/27/17,1
2214.83,3/27/17,1
2222.97,3/28/17,1
2222.97,3/28/17,1
2221.98,3/29/17,1
2221.98,3/29/17,1
2216.28,3/30/17,1
2216.28,3/30/17,1
2209.52,3/31/17,1
2209.52,3/31/17,1
2320.96,4/1/17,1
2320.96,4/1/17,1
2347.1,4/2/17,1
2347.1,4/2/17,1
2306.15,4/3/17,1
2306.15,4/3/17,1
2437.71,4/4/17,1
2437.71,4/4/17,1
2419.51,4/5/17,1
2419.51,4/5/17,1
2420.47,4/6/17,1
2420.47,4/6/17,1
2542.02,4/7/17,1
2542.02,4/7/17,1
2522.15,4/8/17,1
2522.15,4/8/17,1
2528.3,4/9/17,1
2528.3,4/9/17,1
2578.94,4/10/17,1
2578.94,4/10/17,1
2619.24,4/11/17,1
2619.24,4/11/17,1
2603.17,4/12/17,0
2603.17,4/12/17,0
2552.13,4/13/17,0
2552.13,4/13/17,0
2552.13,4/14/17,0
2552.13,4/14/17,0
2552.13,4/15/17,0
2552.13,4/15/17,0
2552.13,4/16/17,0
2552.13,4/16/17,0
2552.13,4/17/17,0
2552.13,4/17/17,0
2552.13,4/18/17,1
2552.13,4/18/17,1
2589.16,4/19/17,1
2589.16,4/19/17,1
2639.66,4/20/17,1
2639.66,4/20/17,1
2628.91,4/21/17,1
2628.91,4/21/17,1
2681.38,4/22/17,1
2681.38,4/22/17,1
2674.32,4/23/17,1
2674.32,4/23/17,1
2637.87,4/24/17,1
2637.87,4/24/17,1
2719.87,4/25/17,1
2719.87,4/25/17,1
2783.0,4/26/17,1
2783.0,4/26/17,1
2738.17,4/27/17,1
2738.17,4/27/17,1
2830.17,4/28/17,1
2830.17,4/28/17,1
2838.0,4/29/17,1
2838.0,4/29/17,1
2833.79,4/30/17,1
2833.79,4/30/17,1
3012.73,5/1/17,1
3012.73,5/1/17,1
3086.93,5/2/17,1
3086.93,5/2/17,1
3077.31,5/3/17,1
3077.31,5/3/17,1
3206.44,5/4/17,1
3206.44,5/4/17,1
3259.68,5/5/17,1
3259.68,5/5/17,1
3228.67,5/6/17,1
3228.67,5/6/17,1
3265.06,5/7/17,1
3265.06,5/7/17,1
3487.75,5/8/17,1
3487.75,5/8/17,1
3510.03,5/9/17,1
3510.03,5/9/17,1
3747.67,5/10/17,1
3747.67,5/10/17,1
3871.19,5/11/17,1
3871.19,5/11/17,1
3888.22,5/12/17,0
3888.22,5/12/17,0
3811.98,5/13/17,0
3811.98,5/13/17,0
3811.98,5/14/17,0
3811.98,5/14/17,0
3811.98,5/15/17,0
3811.98,5/15/17,0
3811.98,5/16/17,1
3811.98,5/16/17,1
3884.34,5/17/17,1
3884.34,5/17/17,1
3833.83,5/18/17,1
3833.83,5/18/17,1
4215.37,5/19/17,1
4215.37,5/19/17,1
4411.77,5/20/17,0
4411.77,5/20/17,0
4325.26,5/21/17,1
4325.26,5/21/17,1
4413.17,5/22/17,1
4413.17,5/22/17,1
4829.12,5/23/17,1
4829.12,5/23/17,1
4762.86,5/24/17,1
4762.86,5/24/17,1
5039.15,5/25/17,0
5039.15,5/25/17,0
4940.34,5/26/17,1
4940.34,5/26/17,1
4992.02,5/27/17,0
4992.02,5/27/17,0
4894.14,5/28/17,1
4894.14,5/28/17,1
4979.67,5/29/17,1
4979.67,5/29/17,1
5010.5,5/30/17,1
5010.5,5/30/17,1
5001.56,5/31/17,1
5001.56,5/31/17,1
5249.48,6/1/17,1
5249.48,6/1/17,1
5272.86,6/2/17,1
5272.86,6/2/17,1
5526.3,6/3/17,1
5526.3,6/3/17,1
5505.31,6/4/17,1
5505.31,6/4/17,1
5534.53,6/5/17,1
5534.53,6/5/17,1
6308.6,6/6/17,0
6308.6,6/6/17,0
6184.9,6/7/17,0
6184.9,6/7/17,0
6184.9,6/8/17,1
6184.9,6/8/17,1
6390.11,6/9/17,1
6390.11,6/9/17,1
6430.52,6/10/17,1
6430.52,6/10/17,1
6550.88,6/11/17,0
6550.88,6/11/17,0
6422.43,6/12/17,1
6422.43,6/12/17,1
6510.93,6/13/17,1
6510.93,6/13/17,1
6410.99,6/14/17,0
6410.99,6/14/17,0
6285.28,6/15/17,0
6285.28,6/15/17,0
6285.28,6/16/17,0
6285.28,6/16/17,0
6285.28,6/17/17,0
6285.28,6/17/17,0
6285.28,6/18/17,1
6285.28,6/18/17,1
6431.93,6/19/17,1
6431.93,6/19/17,1
6389.63,6/20/17,1
6389.63,6/20/17,1
6564.22,6/21/17,1
6564.22,6/21/17,1
6702.44,6/22/17,1
6702.44,6/22/17,1
6668.51,6/23/17,0
6668.51,6/23/17,0
6537.75,6/24/17,0
6537.75,6/24/17,0
6537.75,6/25/17,0
6537.75,6/25/17,0
6537.75,6/26/17,0
6537.75,6/26/17,0
6537.75,6/27/17,1
6537.75,6/27/17,1
6581.25,6/28/17,1
6581.25,6/28/17,1
6512.39,6/29/17,0
6512.39,6/29/17,0
6384.7,6/30/17,0
6384.7,6/30/17,0
6384.7,7/1/17,0
6384.7,7/1/17,0
6384.7,7/2/17,1
6384.7,7/2/17,1
6621.35,7/3/17,1
6621.35,7/3/17,1
6720.89,7/4/17,1
6720.89,7/4/17,1
6718.72,7/5/17,1
6718.72,7/5/17,1
6747.36,7/6/17,0
6747.36,7/6/17,0
6615.06,7/7/17,0
6615.06,7/7/17,0
6615.06,7/8/17,0
6615.06,7/8/17,0
6615.06,7/9/17,0
6615.06,7/9/17,0
6615.06,7/10/17,0
6615.06,7/10/17,0
6615.06,7/11/17,1
6615.06,7/11/17,1
6648.83,7/12/17,1
6648.83,7/12/17,1
6562.53,7/13/17,1
6562.53,7/13/17,1
6517.12,7/14/17,0
6517.12,7/14/17,0
6389.33,7/15/17,0
6389.33,7/15/17,0
6389.33,7/16/17,0
6389.33,7/16/17,0
6389.33,7/17/17,1
6389.33,7/17/17,1
7605.27,7/18/17,0
7605.27,7/18/17,0
7456.15,7/19/17,0
7456.15,7/19/17,0
7456.15,7/20/17,1
7456.15,7/20/17,1
8655.58,7/21/17,1
8655.58,7/21/17,1
9060.3,7/22/17,1
9060.3,7/22/17,1
9118.06,7/23/17,0
9118.06,7/23/17,0
8939.27,7/24/17,0
8939.27,7/24/17,0
8939.27,7/25/17,0
8939.27,7/25/17,0
8939.27,7/26/17,1
8939.27,7/26/17,1
9048.77,7/27/17,1
9048.77,7/27/17,1
9506.78,7/28/17,1
9506.78,7/28/17,1
9517.59,7/29/17,1
9517.59,7/29/17,1
9384.83,7/30/17,1
9384.83,7/30/17,1
9796.58,7/31/17,1
9796.58,7/31/17,1
9784.51,8/1/17,0
9784.51,8/1/17,0
9592.66,8/2/17,1
9592.66,8/2/17,1
9755.4,8/3/17,1
9755.4,8/3/17,1
9741.02,8/4/17,1
9741.02,8/4/17,1
11235.74,8/5/17,1
11235.74,8/5/17,1
11356.01,8/6/17,1
11356.01,8/6/17,1
11208.11,8/7/17,1
11208.11,8/7/17,1
12071.1,8/8/17,0
12071.1,8/8/17,0
11834.41,8/9/17,2
11834.41,8/9/17,2
11840.31,8/10/17,1
11840.31,8/10/17,1
12501.134,8/11/17,1
12501.134,8/11/17,1
13259.28,8/12/17,1
13259.28,8/12/17,1
13313.37,8/13/17,1
13313.37,8/13/17,1
14739.76,8/14/17,1
14739.76,8/14/17,1
14512.75,8/15/17,1
14512.75,8/15/17,1
14385.22,8/16/17,1
14385.22,8/16/17,1
14897.16,8/17/17,0
14897.16,8/17/17,0
14605.06,8/18/17,0
14605.06,8/18/17,0
14605.06,8/19/17,0
14605.06,8/19/17,0
14605.06,8/20/17,0
14605.06,8/20/17,0
14605.06,8/21/17,0
14605.06,8/21/17,0
14605.06,8/22/17,1
14605.06,8/22/17,1
14996.39,8/23/17,1
14996.39,8/23/17,1
15590.39,8/24/17,1
15590.39,8/24/17,1
15559.69,8/25/17,1
15559.69,8/25/17,1
15662.94,8/26/17,1
15662.94,8/26/17,1
15640.65,8/27/17,1
15640.65,8/27/17,1
15585.84,8/28/17,1
15585.84,8/28/17,1
16551.85,8/29/17,1
16551.85,8/29/17,1
16505.16,8/30/17,1
16505.16,8/30/17,1
16460.38,8/31/17,1
16460.38,8/31/17,1
17642.94,9/1/17,0
17642.94,9/1/17,0
17297.0,9/2/17,0
17297.0,9/2/17,0
17297.0,9/3/17,0
17297.0,9/3/17,0
17297.0,9/4/17,1
17297.0,9/4/17,1
17522.4,9/5/17,0
17522.4,9/5/17,0
17178.82,9/6/17,1
17178.82,9/6/17,1
17877.61,9/7/17,0
17877.61,9/7/17,0
17527.07,9/8/17,0
17527.07,9/8/17,0
17527.07,9/9/17,0
17527.07,9/9/17,0
17527.07,9/10/17,0
17527.07,9/10/17,0
17527.07,9/11/17,0
17527.07,9/11/17,0
17527.07,9/12/17,0
17527.07,9/12/17,0
17527.07,9/13/17,0
17527.07,9/13/17,0
17527.07,9/14/17,0
17527.07,9/14/17,0
17527.07,9/15/17,1
17527.07,9/15/17,1
20106.73,9/16/17,1
20106.73,9/16/17,1
20012.89,9/17/17,1
20012.89,9/17/17,1
19652.11,9/18/17,1
19652.11,9/18/17,1
21067.22,9/19/17,1
21067.22,9/19/17,1
21249.65,9/20/17,0
21249.65,9/20/17,0
20832.99,9/21/17,0
20832.99,9/21/17,0
20832.99,9/22/17,1
20832.99,9/22/17,1
21204.33,9/23/17,1
21204.33,9/23/17,1
21211.25,9/24/17,1
21211.25,9/24/17,1
22137.36,9/25/17,1
22137.36,9/25/17,1
21956.29,9/26/17,1
21956.29,9/26/17,1
21791.73,9/27/17,1
21791.73,9/27/17,1
23594.08,9/28/17,1
23594.08,9/28/17,1
23546.83,9/29/17,1
23546.83,9/29/17,1
23382.28,9/30/17,1
23382.28,9/30/17,1
24485.36,10/1/17,1
24485.36,10/1/17,1
24632.25,10/2/17,1
24632.25,10/2/17,1
24672.6,10/3/17,0
24672.6,10/3/17,0
24188.82,10/4/17,1
24188.82,10/4/17,1
24352.56,10/5/17,1
24352.56,10/5/17,1
24238.78,10/6/17,1
24238.78,10/6/17,1
24562.14,10/7/17,1
24562.14,10/7/17,1
25831.11,10/8/17,1
25831.11,10/8/17,1
25850.08,10/9/17,1
25850.08,10/9/17,1
26841.39,10/10/17,1
26841.39,10/10/17,1
27050.21,10/11/17,1
27050.21,10/11/17,1
27065.28,10/12/17,1
27065.28,10/12/17,1
31227.85,10/13/17,1
31227.85,10/13/17,1
32213.62,10/14/17,1
32213.62,10/14/17,1
32699.4,10/15/17,0
32699.4,10/15/17,0
32058.24,10/16/17,0
32058.24,10/16/17,0
32058.24,10/17/17,0
32058.24,10/17/17,0
32058.24,10/18/17,1
32058.24,10/18/17,1
32176.66,10/19/17,1
32176.66,10/19/17,1
33591.37,10/20/17,1
33591.37,10/20/17,1
33630.58,10/21/17,1
33630.58,10/21/17,1
33612.29,10/22/17,1
33612.29,10/22/17,1
33010.6,10/23/17,1
33010.6,10/23/17,1
33148.29,10/24/17,0
33148.29,10/24/17,0
32498.32,10/25/17,1
32498.32,10/25/17,1
33117.17,10/26/17,1
33117.17,10/26/17,1
33098.52,10/27/17,1
33098.52,10/27/17,1
32462.81,10/28/17,1
32462.81,10/28/17,1
34591.17,10/29/17,1
34591.17,10/29/17,1
34484.71,10/30/17,1
34484.71,10/30/17,1
35901.72,10/31/17,1
35901.72,10/31/17,1
37456.45,11/1/17,1
37456.45,11/1/17,1
37943.52,11/2/17,1
37943.52,11/2/17,1
40448.41,11/3/17,1
40448.41,11/3/17,1
41796.12,11/4/17,1
41796.12,11/4/17,1
41394.02,11/5/17,0
41394.02,11/5/17,0
40582.37,11/6/17,0
40582.37,11/6/17,0
40582.37,11/7/17,0
40582.37,11/7/17,0
40582.37,11/8/17,0
40582.37,11/8/17,0
40582.37,11/9/17,0
40582.37,11/9/17,0
40582.37,11/10/17,0
40582.37,11/10/17,0
40582.37,11/11/17,0
40582.37,11/11/17,0
40582.37,11/12/17,1
40582.37,11/12/17,1
45590.93,11/13/17,1
45590.93,11/13/17,1
45197.0,11/14/17,1
45197.0,11/14/17,1
50819.45,11/15/17,1
50819.45,11/15/17,1
54394.22,11/16/17,1
54394.22,11/16/17,1
54768.26,11/17/17,1
54768.26,11/17/17,1
54408.91,11/18/17,1
54408.91,11/18/17,1
55734.92,11/19/17,1
55734.92,11/19/17,1
56027.71,11/20/17,1
56027.71,11/20/17,1
56097.87,11/21/17,1
56097.87,11/21/17,1
57547.23,11/22/17,1
57547.23,11/22/17,1
57329.27,11/23/17,1
57329.27,11/23/17,1
57428.51,11/24/17,1
57428.51,11/24/17,1
60605.35,11/25/17,1
60605.35,11/25/17,1
61032.66,11/26/17,1
61032.66,11/26/17,1
67641.34,11/27/17,1
67641.34,11/27/17,1
69271.52,11/28/17,1
69271.52,11/28/17,1
69038.29,11/29/17,1
69038.29,11/29/17,1
70627.81,11/30/17,1
70627.81,11/30/17,1
75754.28,12/1/17,1
75754.28,12/1/17,1
75726.22,12/2/17,1
75726.22,12/2/17,1
78877.4,12/3/17,1
78877.4,12/3/17,1
80632.82,12/4/17,1
80632.82,12/4/17,1
80677.3,12/5/17,1
80677.3,12/5/17,1
94248.03,12/6/17,1
94248.03,12/6/17,1
114857.15,12/7/17,1
114857.15,12/7/17,1
117355.23,12/8/17,0
117355.23,12/8/17,0
115054.15,12/9/17,0
115054.15,12/9/17,0
115054.15,12/10/17,0
115054.15,12/10/17,0
115054.15,12/11/17,1
115054.15,12/11/17,1
129321.94,12/12/17,0
129321.94,12/12/17,0
126786.22,12/13/17,0
126786.22,12/13/17,0
126786.22,12/14/17,1
126786.22,12/14/17,1
135922.28,12/15/17,1
135922.28,12/15/17,1
149128.99,12/16/17,1
149128.99,12/16/17,1
147455.7,12/17/17,1
147455.7,12/17/17,1
145023.25,12/18/17,0
145023.25,12/18/17,0
142179.66,12/19/17,0
142179.66,12/19/17,0
142179.66,12/20/17,0
142179.66,12/20/17,0
142179.66,12/21/17,2
142179.66,12/21/17,2
142425.07,12/22/17,2
142425.07,12/22/17,2
142425.07,12/23/17,2
142425.07,12/23/17,2
142425.07,12/24/17,2
142425.07,12/24/17,2
142425.07,12/25/17,2
142425.07,12/25/17,2
142425.07,12/26/17,2
142425.07,12/26/17,2
142425.07,12/27/17,2
142425.07,12/27/17,2
143716.4,12/28/17,2
143716.4,12/28/17,2
146059.72,12/29/17,2
146059.72,12/29/17,2
146059.72,12/30/17,2
146059.72,12/30/17,2
146059.72,12/31/17,2
146059.72,12/31/17,2
146059.72,1/1/18,2
146059.72,1/1/18,2
146059.72,1/2/18,2
146059.72,1/2/18,2
146376.99,1/3/18,2
146376.99,1/3/18,2
146332.46,1/4/18,1
146332.46,1/4/18,1
162237.801,1/5/18,1
162237.801,1/5/18,1
163608.3,1/6/18,1
163608.3,1/6/18,1
162066.15,1/7/18,0
162066.15,1/7/18,0
158888.38,1/8/18,0
158888.38,1/8/18,0
158888.38,1/9/18,0
158888.38,1/9/18,0
158888.38,1/10/18,0
158888.38,1/10/18,0
158888.38,1/11/18,1
158888.38,1/11/18,1
162990.44,1/12/18,1
162990.44,1/12/18,1
161564.81,1/13/18,1
161564.81,1/13/18,1
162287.98,1/14/18,1
162287.98,1/14/18,1
164153.91,1/15/18,0
164153.91,1/15/18,0
160935.21,1/16/18,0
160935.21,1/16/18,0
160935.21,1/17/18,1
160935.21,1/17/18,1
161022.32,1/18/18,1
161022.32,1/18/18,1
158601.0,1/19/18,1
158601.0,1/19/18,1
183806.88,1/20/18,0
183806.88,1/20/18,0
180202.82,1/21/18,0
180202.82,1/21/18,0
180202.82,1/22/18,0
180202.82,1/22/18,0
180202.82,1/23/18,2
180202.82,1/23/18,2
181134.92,1/24/18,2
181134.92,1/24/18,2
181302.18,1/25/18,2
181302.18,1/25/18,2
181061.33,1/26/18,1
181061.33,1/26/18,1
184680.778,1/27/18,1
184680.778,1/27/18,1
183183.97,1/28/18,1
183183.97,1/28/18,1
179679.13,1/29/18,0
179679.13,1/29/18,0
176156.01,1/30/18,0
176156.01,1/30/18,0
176156.01,1/31/18,0
176156.01,1/31/18,0
176156.01,2/1/18,0
176156.01,2/1/18,0
176156.01,2/2/18,0
176156.01,2/2/18,0
176156.01,2/3/18,0
176156.01,2/3/18,0
176156.01,2/4/18,0
176156.01,2/4/18,0
176156.01,2/5/18,0
176156.01,2/5/18,0
176156.01,2/6/18,1
176156.01,2/6/18,1
201990.74,2/7/18,1
201990.74,2/7/18,1
205496.38,2/8/18,1
205496.38,2/8/18,1
205609.68,2/9/18,1
205609.68,2/9/18,1
207474.9,2/10/18,1
207474.9,2/10/18,1
208062.88,2/11/18,0
208062.88,2/11/18,0
203983.22,2/12/18,1
203983.22,2/12/18,1
213114.5,2/13/18,1
213114.5,2/13/18,1
231379.33,2/14/18,1
231379.33,2/14/18,1
234775.34,2/15/18,1
234775.34,2/15/18,1
251023.88,2/16/18,1
251023.88,2/16/18,1
268742.51,2/17/18,1
268742.51,2/17/18,1
274786.58,2/18/18,1
274786.58,2/18/18,1
275409.61,2/19/18,1
275409.61,2/19/18,1
282335.81,2/20/18,1
282335.81,2/20/18,1
278756.25,2/21/18,0
278756.25,2/21/18,0
273290.44,2/22/18,1
273290.44,2/22/18,1
274165.2,2/23/18,1
274165.2,2/23/18,1
274412.96,2/24/18,0
274412.96,2/24/18,0
269032.31,2/25/18,1
269032.31,2/25/18,1
281492.5,2/26/18,1
281492.5,2/26/18,1
280699.77,2/27/18,1
280699.77,2/27/18,1
282079.0,2/28/18,1
282079.0,2/28/18,1
299466.34,3/1/18,1
299466.34,3/1/18,1
297337.54,3/2/18,1
297337.54,3/2/18,1
308104.47,3/3/18,1
308104.47,3/3/18,1
310912.52,3/4/18,1
310912.52,3/4/18,1
313269.44,3/5/18,0
313269.44,3/5/18,0
307126.9,3/6/18,0
307126.9,3/6/18,0
307126.9,3/7/18,0
307126.9,3/7/18,0
307126.9,3/8/18,0
307126.9,3/8/18,0
307126.9,3/9/18,0
307126.9,3/9/18,0
307126.9,3/10/18,0
307126.9,3/10/18,0
307126.9,3/11/18,1
307126.9,3/11/18,1
