资金,日期(月/日/年),操作
3667.15,1/10/17,2
3633.39,1/11/17,2
3715.09,1/12/17,1
3816.437,1/13/17,1
3777.73,1/14/17,1
3785.3,1/15/17,1
3835.88,1/16/17,1
4174.62,1/17/17,1
4187.37,1/18/17,1
4137.48,1/19/17,1
4127.42,1/20/17,1
4136.74,1/21/17,1
4242.8,1/22/17,1
4258.83,1/23/17,1
4249.11,1/24/17,0
4165.79,1/25/17,1
4188.88,1/26/17,1
4184.74,1/27/17,1
4208.81,1/28/17,1
4188.78,1/29/17,1
4171.66,1/30/17,1
4411.83,1/31/17,1
4480.42,2/1/17,1
4497.41,2/2/17,1
4632.81,2/3/17,1
4715.0,2/4/17,1
4729.04,2/5/17,1
4683.05,2/6/17,1
4802.39,2/7/17,1
4814.87,2/8/17,0
4720.46,2/9/17,1
4736.95,2/10/17,1
4729.77,2/11/17,1
4744.06,2/12/17,1
4740.61,2/13/17,1
4746.88,2/14/17,1
4799.63,2/15/17,1
4908.12,2/16/17,1
4908.08,2/17/17,1
5009.72,2/18/17,1
4991.43,2/19/17,1
4982.38,2/20/17,1
5328.1,2/21/17,1
5325.42,2/22/17,1
5357.6,2/23/17,1
5570.27,2/24/17,0
5461.05,2/25/17,0
5461.05,2/26/17,1
5541.91,2/27/17,1
5527.08,2/28/17,1
5542.55,3/1/17,1
5861.45,3/2/17,1
5981.2,3/3/17,1
5989.86,3/4/17,1
5915.08,3/5/17,1
5934.93,3/6/17,1
5954.95,3/7/17,0
5838.19,3/8/17,1
5897.18,3/9/17,1
5895.31,3/10/17,1
5831.37,3/11/17,1
6070.4,3/12/17,1
6071.32,3/13/17,1
6158.81,3/14/17,1
6218.3,3/15/17,1
6216.32,3/16/17,0
6094.43,3/17/17,0
6094.43,3/18/17,0
6094.43,3/19/17,1
6477.5,3/20/17,1
6906.9,3/21/17,1
6872.14,3/22/17,0
6737.39,3/23/17,0
6737.39,3/24/17,0
6737.39,3/25/17,1
6810.69,3/26/17,1
7383.31,3/27/17,1
7410.44,3/28/17,1
7407.13,3/29/17,1
7388.12,3/30/17,1
7365.59,3/31/17,1
7737.09,4/1/17,1
7824.21,4/2/17,1
7687.69,4/3/17,1
8126.25,4/4/17,1
8065.59,4/5/17,1
8068.8,4/6/17,1
8474.0,4/7/17,1
8407.77,4/8/17,1
8428.27,4/9/17,1
8597.08,4/10/17,1
8731.42,4/11/17,1
8677.84,4/12/17,0
8507.69,4/13/17,0
8507.69,4/14/17,0
8507.69,4/15/17,0
8507.69,4/16/17,0
8507.69,4/17/17,0
8507.69,4/18/17,1
8631.15,4/19/17,1
8799.5,4/20/17,1
8763.67,4/21/17,1
8938.58,4/22/17,1
8915.03,4/23/17,1
8793.51,4/24/17,1
9066.88,4/25/17,1
9277.32,4/26/17,1
9127.86,4/27/17,1
9434.53,4/28/17,1
9460.64,4/29/17,1
9446.62,4/30/17,1
10043.13,5/1/17,1
10290.48,5/2/17,1
10258.4,5/3/17,1
10688.86,5/4/17,1
10866.33,5/5/17,1
10762.97,5/6/17,1
10884.28,5/7/17,1
11626.62,5/8/17,1
11700.89,5/9/17,1
12493.09,5/10/17,1
12904.86,5/11/17,1
12961.62,5/12/17,0
12707.47,5/13/17,0
12707.47,5/14/17,0
12707.47,5/15/17,0
12707.47,5/16/17,1
12948.7,5/17/17,1
12780.31,5/18/17,1
14052.2,5/19/17,1
14706.91,5/20/17,0
14418.54,5/21/17,1
14711.59,5/22/17,1
16098.18,5/23/17,1
15877.29,5/24/17,1
16798.31,5/25/17,0
16468.93,5/26/17,1
16641.22,5/27/17,0
16314.92,5/28/17,1
16600.03,5/29/17,1
16702.79,5/30/17,1
16672.99,5/31/17,1
17499.43,6/1/17,1
17577.38,6/2/17,1
18422.25,6/3/17,1
18352.29,6/4/17,1
18449.71,6/5/17,1
21030.11,6/6/17,0
20617.75,6/7/17,0
20617.75,6/8/17,1
21301.83,6/9/17,1
21436.55,6/10/17,1
21837.78,6/11/17,0
21409.59,6/12/17,1
21704.62,6/13/17,1
21371.45,6/14/17,0
20952.4,6/15/17,0
20952.4,6/16/17,0
20952.4,6/17/17,0
20952.4,6/18/17,1
21441.27,6/19/17,1
21300.28,6/20/17,1
21882.3,6/21/17,1
22343.08,6/22/17,1
22229.96,6/23/17,0
21794.08,6/24/17,0
21794.08,6/25/17,0
21794.08,6/26/17,0
21794.08,6/27/17,1
21939.09,6/28/17,1
21709.55,6/29/17,0
21283.87,6/30/17,0
21283.87,7/1/17,0
21283.87,7/2/17,1
22072.77,7/3/17,1
22404.6,7/4/17,1
22397.36,7/5/17,1
22492.83,7/6/17,0
22051.79,7/7/17,0
22051.79,7/8/17,0
22051.79,7/9/17,0
22051.79,7/10/17,0
22051.79,7/11/17,1
22164.36,7/12/17,1
21876.68,7/13/17,1
21725.31,7/14/17,0
21299.32,7/15/17,0
21299.32,7/16/17,0
21299.32,7/17/17,1
25352.74,7/18/17,0
24855.63,7/19/17,0
24855.63,7/20/17,1
28854.03,7/21/17,1
30203.19,7/22/17,1
30395.75,7/23/17,0
29799.75,7/24/17,0
29799.75,7/25/17,0
29799.75,7/26/17,1
30164.77,7/27/17,1
31691.58,7/28/17,1
31727.62,7/29/17,1
31285.06,7/30/17,1
32657.66,7/31/17,1
32617.42,8/1/17,0
31977.86,8/2/17,1
32520.36,8/3/17,1
32472.43,8/4/17,1
37455.2,8/5/17,1
37856.13,8/6/17,1
37363.08,8/7/17,1
40239.91,8/8/17,0
39450.89,8/9/17,2
39470.54,8/10/17,1
41673.444,8/11/17,1
44200.76,8/12/17,1
44381.07,8/13/17,1
49136.04,8/14/17,1
48379.28,8/15/17,1
47954.13,8/16/17,1
49660.71,8/17/17,0
48686.97,8/18/17,0
48686.97,8/19/17,0
48686.97,8/20/17,0
48686.97,8/21/17,0
48686.97,8/22/17,1
49991.49,8/23/17,1
51971.62,8/24/17,1
51869.28,8/25/17,1
52213.46,8/26/17,1
52139.16,8/27/17,1
51956.45,8/28/17,1
55176.72,8/29/17,1
55021.08,8/30/17,1
54871.79,8/31/17,1
58813.92,9/1/17,0
57660.71,9/2/17,0
57660.71,9/3/17,0
57660.71,9/4/17,1
58412.08,9/5/17,0
57266.75,9/6/17,1
59596.21,9/7/17,0
58427.66,9/8/17,0
58427.66,9/9/17,0
58427.66,9/10/17,0
58427.66,9/11/17,0
58427.66,9/12/17,0
58427.66,9/13/17,0
58427.66,9/14/17,0
58427.66,9/15/17,1
67027.14,9/16/17,1
66714.32,9/17/17,1
65511.65,9/18/17,1
70229.01,9/19/17,1
70837.16,9/20/17,0
69448.2,9/21/17,0
69448.2,9/22/17,1
70686.1,9/23/17,1
70709.18,9/24/17,1
73796.42,9/25/17,1
73192.81,9/26/17,1
72644.24,9/27/17,1
78652.49,9/28/17,1
78494.99,9/29/17,1
77946.47,9/30/17,1
81623.66,10/1/17,1
82113.34,10/2/17,1
82247.85,10/3/17,0
80635.15,10/4/17,1
81180.99,10/5/17,1
80801.7,10/6/17,1
81879.63,10/7/17,1
86109.82,10/8/17,1
86173.04,10/9/17,1
89477.64,10/10/17,1
90173.77,10/11/17,1
90223.99,10/12/17,1
104100.19,10/13/17,1
107386.31,10/14/17,1
109005.71,10/15/17,0
106868.34,10/16/17,0
106868.34,10/17/17,0
106868.34,10/18/17,1
107263.12,10/19/17,1
111979.15,10/20/17,1
112109.87,10/21/17,1
112048.9,10/22/17,1
110043.12,10/23/17,1
110502.13,10/24/17,0
108335.42,10/25/17,1
110398.4,10/26/17,1
110336.23,10/27/17,1
108217.05,10/28/17,1
115312.07,10/29/17,1
114957.18,10/30/17,1
119680.9,10/31/17,1
124863.7,11/1/17,1
126487.38,11/2/17,1
134837.6,11/3/17,1
139330.3,11/4/17,1
137989.86,11/5/17,0
135284.18,11/6/17,0
135284.18,11/7/17,0
135284.18,11/8/17,0
135284.18,11/9/17,0
135284.18,11/10/17,0
135284.18,11/11/17,0
135284.18,11/12/17,1
151980.58,11/13/17,1
150667.39,11/14/17,1
169410.24,11/15/17,1
181326.98,11/16/17,1
182573.86,11/17/17,1
181375.93,11/18/17,1
185796.29,11/19/17,1
186772.32,11/20/17,1
187006.2,11/21/17,1
191837.74,11/22/17,1
191111.16,11/23/17,1
191441.99,11/24/17,1
202032.21,11/25/17,1
203456.66,11/26/17,1
225487.16,11/27/17,1
230921.47,11/28/17,1
230143.99,11/29/17,1
235442.75,11/30/17,1
252532.2,12/1/17,1
252438.65,12/2/17,1
262943.32,12/3/17,1
268795.14,12/4/17,1
268943.4,12/5/17,1
314182.39,12/6/17,1
382884.32,12/7/17,1
391211.83,12/8/17,0
383541.01,12/9/17,0
383541.01,12/10/17,0
383541.01,12/11/17,1
431103.68,12/12/17,0
422650.67,12/13/17,0
422650.67,12/14/17,1
453106.35,12/15/17,1
497131.83,12/16/17,1
491553.8,12/17/17,1
483445.07,12/18/17,0
473965.75,12/19/17,0
473965.75,12/20/17,0
473965.75,12/21/17,2
474783.84,12/22/17,2
474783.84,12/23/17,2
474783.84,12/24/17,2
474783.84,12/25/17,2
474783.84,12/26/17,2
474783.84,12/27/17,2
479088.59,12/28/17,2
486900.22,12/29/17,2
486900.22,12/30/17,2
486900.22,12/31/17,2
486900.22,1/1/18,2
486900.22,1/2/18,2
487957.85,1/3/18,2
487809.41,1/4/18,1
540830.969,1/5/18,1
545399.63,1/6/18,1
540258.78,1/7/18,0
529665.47,1/8/18,0
529665.47,1/9/18,0
529665.47,1/10/18,0
529665.47,1/11/18,1
543339.97,1/12/18,1
538587.53,1/13/18,1
540998.27,1/14/18,1
547218.48,1/15/18,0
536488.71,1/16/18,0
536488.71,1/17/18,1
536779.1,1/18/18,1
528707.45,1/19/18,1
612732.99,1/20/18,0
600718.62,1/21/18,0
600718.62,1/22/18,0
600718.62,1/23/18,2
603825.85,1/24/18,2
604383.42,1/25/18,2
603580.52,1/26/18,1
615646.203,1/27/18,1
610656.48,1/28/18,1
598972.86,1/29/18,0
587228.29,1/30/18,0
587228.29,1/31/18,0
587228.29,2/1/18,0
587228.29,2/2/18,0
587228.29,2/3/18,0
587228.29,2/4/18,0
587228.29,2/5/18,0
587228.29,2/6/18,1
673350.14,2/7/18,1
685036.43,2/8/18,1
685414.12,2/9/18,1
691631.96,2/10/18,1
693592.04,2/11/18,0
679992.2,2/12/18,1
710431.96,2/13/18,1
771319.05,2/14/18,1
782639.89,2/15/18,1
836805.53,2/16/18,1
895871.8,2/17/18,1
916020.12,2/18/18,1
918097.02,2/19/18,1
941185.99,2/20/18,1
929253.28,2/21/18,0
911032.63,2/22/18,1
913948.7,2/23/18,1
914774.62,2/24/18,0
896837.86,2/25/18,1
938374.77,2/26/18,1
935732.16,2/27/18,1
940329.91,2/28/18,1
998291.82,3/1/18,1
991195.33,3/2/18,1
1027087.64,3/3/18,1
1036448.47,3/4/18,1
1044305.43,3/5/18,0
1023828.85,3/6/18,0
1023828.85,3/7/18,0
1023828.85,3/8/18,0
1023828.85,3/9/18,0
1023828.85,3/10/18,0
1023828.85,3/11/18,1
1050122.49,3/12/18,1
1046904.1,3/13/18,1
1046771.45,3/14/18,0
1026246.52,3/15/18,1
1026862.6,3/16/18,0
1006728.04,3/17/18,0
1006728.04,3/18/18,1
1016051.48,3/19/18,1
1039436.35,3/20/18,1
1080758.67,3/21/18,0
1059567.32,3/22/18,2
1062849.56,3/23/18,2
1067427.41,3/24/18,2
1067427.41,3/25/18,2
1067427.41,3/26/18,2
1058784.75,3/27/18,2
1051681.2,3/28/18,2
1044893.36,3/29/18,2
1052470.48,3/30/18,2
1052470.48,3/31/18,2
1052470.48,4/1/18,2
1052470.48,4/2/18,2
1052470.48,4/3/18,2
1055509.22,4/4/18,2
1047932.1,4/5/18,2
1050694.59,4/6/18,2
1051286.55,4/7/18,2
1051286.55,4/8/18,2
1051286.55,4/9/18,2
1056811.54,4/10/18,2
1066125.09,4/11/18,1
1172795.114,4/12/18,1
1186785.1,4/13/18,1
1200989.69,4/14/18,1
1246455.42,4/15/18,1
1250542.9,4/16/18,0
1226022.45,4/17/18,1
1243014.07,4/18/18,1
1244692.13,4/19/18,1
1347720.49,4/20/18,1
1340791.63,4/21/18,1
1359577.04,4/22/18,1
1360073.59,4/23/18,1
1454716.99,4/24/18,1
1470331.74,4/25/18,0
1441501.71,4/26/18,0
1441501.71,4/27/18,0
1441501.71,4/28/18,1
1477457.36,4/29/18,1
1465631.78,4/30/18,1
1462462.96,5/1/18,1
1459594.24,5/2/18,1
1525731.54,5/3/18,1
1543788.72,5/4/18,1
1551696.01,5/5/18,1
1524286.09,5/6/18,1
1524492.45,5/7/18,0
1494600.44,5/8/18,0
1494600.44,5/9/18,0
1494600.44,5/10/18,0
1494600.44,5/11/18,0
1494600.44,5/12/18,0
1494600.44,5/13/18,1
1497932.85,5/14/18,1
1473594.09,5/15/18,1
1466599.96,5/16/18,0
1437843.1,5/17/18,0
1437843.1,5/18/18,0
1437843.1,5/19/18,1
1455558.95,5/20/18,1
1434711.17,5/21/18,1
1436605.82,5/22/18,0
1408437.08,5/23/18,2
1411639.33,5/24/18,2
1410178.85,5/25/18,2
1401524.13,5/26/18,2
1401524.13,5/27/18,2
1401524.13,5/28/18,2
1401524.13,5/29/18,2
1407149.7,5/30/18,2
1412180.26,5/31/18,2
1400550.48,6/1/18,2
1401470.04,6/2/18,2
1401470.04,6/3/18,2
1401470.04,6/4/18,2
1397791.78,6/5/18,2
1406500.59,6/6/18,2
1403417.35,6/7/18,2
1404499.19,6/8/18,2
1405959.67,6/9/18,2
1405959.67,6/10/18,2
1405959.67,6/11/18,2
1404931.92,6/12/18,2
1402227.32,6/13/18,1
1432802.257,6/14/18,1
1430732.2,6/15/18,1
1403144.65,6/16/18,1
1393441.41,6/17/18,1
1389427.4,6/18/18,1
1452199.4,6/19/18,1
1447396.46,6/20/18,1
1457336.1,6/21/18,0
1428760.88,6/22/18,0
1428760.88,6/23/18,0
1428760.88,6/24/18,0
1428760.88,6/25/18,0
1428760.88,6/26/18,0
1428760.88,6/27/18,0
1428760.88,6/28/18,0
1428760.88,6/29/18,1
1475321.24,6/30/18,1
1511230.45,7/1/18,1
1532878.03,7/2/18,1
1570896.33,7/3/18,1
1563037.43,7/4/18,1
1565428.82,7/5/18,1
1554081.31,7/6/18,1
1563272.71,7/7/18,1
1601031.81,7/8/18,1
1594033.85,7/9/18,0
1562778.28,7/10/18,0
1562778.28,7/11/18,0
1562778.28,7/12/18,0
1562778.28,7/13/18,0
1562778.28,7/14/18,0
1562778.28,7/15/18,1
1597245.23,7/16/18,1
1684414.18,7/17/18,1
1795167.48,7/18/18,1
1813502.99,7/19/18,1
1821261.53,7/20/18,1
1798445.64,7/21/18,1
1826960.71,7/22/18,1
1885461.15,7/23/18,1
1891643.75,7/24/18,1
2023080.03,7/25/18,1
2007427.08,7/26/18,0
1968065.76,7/27/18,1
1988392.69,7/28/18,1
1994246.87,7/29/18,1
1997787.16,7/30/18,0
1958614.86,7/31/18,0
1958614.86,8/1/18,0
1958614.86,8/2/18,0
1958614.86,8/3/18,0
1958614.86,8/4/18,0
1958614.86,8/5/18,0
1958614.86,8/6/18,0
1958614.86,8/7/18,0
1958614.86,8/8/18,0
1958614.86,8/9/18,0
1958614.86,8/10/18,0
1958614.86,8/11/18,1
1974064.37,8/12/18,1
1985305.55,8/13/18,1
1955609.18,8/14/18,1
1990187.25,8/15/18,1
1983916.51,8/16/18,1
1974570.56,8/17/18,1
2013347.5,8/18/18,1
2003132.53,8/19/18,1
2028942.99,8/20/18,1
2002251.34,8/21/18,1
2056671.64,8/22/18,0
2016344.75,8/23/18,1
2035627.11,8/24/18,1
2090310.65,8/25/18,1
2096171.72,8/26/18,1
2090259.92,8/27/18,1
2177604.33,8/28/18,1
2201915.59,8/29/18,0
2158740.77,8/30/18,0
2158740.77,8/31/18,0
2158740.77,9/1/18,1
2185511.04,9/2/18,1
2189435.18,9/3/18,1
2190680.75,9/4/18,0
2147726.23,9/5/18,0
2147726.23,9/6/18,0
2147726.23,9/7/18,0
2147726.23,9/8/18,0
2147726.23,9/9/18,0
2147726.23,9/10/18,0
2147726.23,9/11/18,0
2147726.23,9/12/18,2
2151717.35,9/13/18,1
2146183.13,9/14/18,1
2152653.15,9/15/18,1
2153886.56,9/16/18,1
2113668.17,9/17/18,1
2079334.47,9/18/18,1
2094445.23,9/19/18,1
2119599.7,9/20/18,1
2202628.74,9/21/18,1
2231071.14,9/22/18,1
2215987.9,9/23/18,1
2192495.09,9/24/18,1
2174050.39,9/25/18,1
2136133.97,9/26/18,1
2158208.17,9/27/18,1
2207941.86,9/28/18,0
2164648.88,9/29/18,0
2164648.88,9/30/18,0
2164648.88,10/1/18,2
2170877.52,10/2/18,2
2164570.5,10/3/18,2
2168625.02,10/4/18,2
2169255.72,10/5/18,0
2147777.94,10/6/18,0
2147777.94,10/7/18,0
2147777.94,10/8/18,0
2147777.94,10/9/18,0
2147777.94,10/10/18,2
2156837.89,10/11/18,2
2182242.97,10/12/18,2
2200491.69,10/13/18,2
2200491.69,10/14/18,2
2200491.69,10/15/18,2
2201833.51,10/16/18,2
2198881.51,10/17/18,2
2188057.51,10/18/18,2
2196734.6,10/19/18,2
2186805.15,10/20/18,2
2186805.15,10/21/18,2
2186805.15,10/22/18,2
2211226.23,10/23/18,2
2201565.14,10/24/18,2
2202012.41,10/25/18,2
2207469.14,10/26/18,2
2202012.41,10/27/18,2
2202012.41,10/28/18,2
2202012.41,10/29/18,2
2192351.32,10/30/18,2
2173655.33,10/31/18,2
2202638.59,11/1/18,2
2204338.23,11/2/18,2
2204606.59,11/3/18,2
2204606.59,11/4/18,2
2204606.59,11/5/18,2
2203443.68,11/6/18,2
2200491.68,11/7/18,2
2190114.96,11/8/18,0
2168430.65,11/9/18,0
2168430.65,11/10/18,0
2168430.65,11/11/18,0
2168430.65,11/12/18,0
2168430.65,11/13/18,0
2168430.65,11/14/18,0
2168430.65,11/15/18,0
2168430.65,11/16/18,0
2168430.65,11/17/18,0
2168430.65,11/18/18,0
2168430.65,11/19/18,0
2168430.65,11/20/18,0
2168430.65,11/21/18,0
2168430.65,11/22/18,0
2168430.65,11/23/18,0
2168430.65,11/24/18,0
2168430.65,11/25/18,1
2179859.31,11/26/18,0
2137116.97,11/27/18,1
2266494.97,11/28/18,1
2355051.1,11/29/18,1
2363328.81,11/30/18,2
2318521.585,12/1/18,2
2318521.585,12/2/18,2
2318521.585,12/3/18,2
2337366.76,12/4/18,2
2329074.88,12/5/18,2
2341606.92,12/6/18,2
2343020.31,12/7/18,2
2346883.57,12/8/18,2
2346883.57,12/9/18,2
2346883.57,12/10/18,2
2346789.34,12/11/18,2
2347637.37,12/12/18,2
2341983.82,12/13/18,2
2328038.39,12/14/18,2
2339910.85,12/15/18,2
2339910.85,12/16/18,2
2339910.85,12/17/18,1
2381672.759,12/18/18,1
2550093.94,12/19/18,1
2667156.1,12/20/18,1
2769171.55,12/21/18,0
2714874.07,12/22/18,1
2740929.57,12/23/18,1
2718941.9,12/24/18,0
2665629.31,12/25/18,0
2665629.31,12/26/18,0
2665629.31,12/27/18,0
2665629.31,12/28/18,1
2730897.12,12/29/18,0
2677350.12,12/30/18,0
2677350.12,12/31/18,0
2677350.12,1/1/19,1
2697330.93,1/2/19,1
2704268.59,1/3/19,1
2674068.99,1/4/19,1
2697848.59,1/5/19,1
2742504.7,1/6/19,1
2823396.83,1/7/19,1
2820708.28,1/8/19,1
2822029.24,1/9/19,0
2766695.33,1/10/19,0
2766695.33,1/11/19,0
2766695.33,1/12/19,0
2766695.33,1/13/19,0
2766695.33,1/14/19,1
2808308.51,1/15/19,1
2781034.62,1/16/19,1
2781156.86,1/17/19,1
2789577.67,1/18/19,1
2834218.6,1/19/19,1
2844552.94,1/20/19,0
2788777.39,1/21/19,0
2788777.39,1/22/19,0
2788777.39,1/23/19,0
2788777.39,1/24/19,0
2788777.39,1/25/19,0
2788777.39,1/26/19,0
2788777.39,1/27/19,0
2788777.39,1/28/19,0
2788777.39,1/29/19,0
2788777.39,1/30/19,0
2788777.39,1/31/19,0
2788777.39,2/1/19,0
2788777.39,2/2/19,0
2788777.39,2/3/19,0
2788777.39,2/4/19,0
2788777.39,2/5/19,0
2788777.39,2/6/19,0
2788777.39,2/7/19,0
2788777.39,2/8/19,1
2948586.14,2/9/19,1
2951243.92,2/10/19,1
2968889.95,2/11/19,1
2923127.86,2/12/19,1
2925503.75,2/13/19,1
2911071.22,2/14/19,1
2899642.78,2/15/19,1
2905997.28,2/16/19,1
2915138.42,2/17/19,1
2956366.18,2/18/19,1
3149707.38,2/19/19,1
3162376.12,2/20/19,1
3211222.84,2/21/19,1
3177154.97,2/22/19,1
3208242.91,2/23/19,1
3333979.92,2/24/19,0
3268607.76,2/25/19,1
3273798.94,2/26/19,1
3259439.02,2/27/19,1
3260953.28,2/28/19,1
3275287.68,3/1/19,1
3262135.76,3/2/19,1
3259430.51,3/3/19,1
3245087.6,3/4/19,0
3181458.43,3/5/19,1
3237177.76,3/6/19,1
3241023.33,3/7/19,1
3249358.19,3/8/19,1
3240279.3,3/9/19,1
3302644.45,3/10/19,1
3283926.54,3/11/19,1
3244567.94,3/12/19,1
3254114.99,3/13/19,1
3241792.44,3/14/19,1
3248012.24,3/15/19,1
3290890.37,3/16/19,1
3357310.09,3/17/19,1
3339729.14,3/18/19,1
3342947.72,3/19/19,1
3368311.78,3/20/19,1
3391126.06,3/21/19,1
3337572.28,3/22/19,1
3343190.16,3/23/19,1
3353941.04,3/24/19,1
3339051.99,3/25/19,1
3290380.42,3/26/19,1
3300286.95,3/27/19,1
3384530.07,3/28/19,1
3375217.1,3/29/19,1
3440575.11,3/30/19,1
3439647.16,3/31/19,1
3439413.08,4/1/19,1
3471490.17,4/2/19,1
4082058.39,4/3/19,1
4146371.41,4/4/19,1
4105767.18,4/5/19,1
4204021.55,4/6/19,1
4224712.4,4/7/19,1
4338298.9,4/8/19,1
4404609.94,4/9/19,1
4326946.1,4/10/19,1
4439278.61,4/11/19,0
4352233.93,4/12/19,0
4352233.93,4/13/19,0
4352233.93,4/14/19,0
4352233.93,4/15/19,0
4352233.93,4/16/19,1
4402853.98,4/17/19,1
4422950.71,4/18/19,1
4470345.79,4/19/19,1
4470964.28,4/20/19,1
4498279.57,4/21/19,1
4475022.6,4/22/19,1
4555816.22,4/23/19,1
4675252.84,4/24/19,1
4604109.38,4/25/19,0
4513832.73,4/26/19,0
4513832.73,4/27/19,0
4513832.73,4/28/19,0
4513832.73,4/29/19,0
4513832.73,4/30/19,0
4513832.73,5/1/19,0
4513832.73,5/2/19,0
4513832.73,5/3/19,1
4644517.03,5/4/19,1
4738061.87,5/5/19,1
4694204.0,5/6/19,1
4666954.98,5/7/19,1
4725451.29,5/8/19,1
4874052.45,5/9/19,1
5046618.63,5/10/19,1
5211730.12,5/11/19,1
5950869.02,5/12/19,0
5834185.31,5/13/19,1
6411937.96,5/14/19,1
6550928.26,5/15/19,1
6726497.98,5/16/19,0
6594605.86,5/17/19,0
6594605.86,5/18/19,0
6594605.86,5/19/19,1
7291722.35,5/20/19,0
7148747.4,5/21/19,0
7148747.4,5/22/19,0
7148747.4,5/23/19,1
7242344.27,5/24/19,1
7355359.28,5/25/19,1
7418028.99,5/26/19,1
8036518.97,5/27/19,1
8060083.29,5/28/19,1
8013965.59,5/29/19,1
7961671.91,5/30/19,2
7817880.952,5/31/19,2
7947922.51,6/1/19,2
7947922.51,6/2/19,2
7947922.51,6/3/19,2
7991068.55,6/4/19,2
8056240.19,6/5/19,2
8058955.67,6/6/19,2
8090032.89,6/7/19,1
8050740.0,6/8/19,1
7983350.97,6/9/19,0
7826814.68,6/10/19,1
8054744.93,6/11/19,1
7951504.46,6/12/19,1
8208079.12,6/13/19,1
8273176.85,6/14/19,1
8730849.47,6/15/19,1
8897430.17,6/16/19,1
9017462.28,6/17/19,1
9367445.46,6/18/19,0
9183770.06,6/19/19,2
9332669.95,6/20/19,2
9452076.71,6/21/19,1
9829580.058,6/22/19,1
10271745.46,6/23/19,1
10412169.68,6/24/19,1
10607637.12,6/25/19,1
11328677.23,6/26/19,1
12451445.19,6/27/19,0
12207299.21,6/28/19,1
13302567.03,6/29/19,0
13041732.38,6/30/19,0
13041732.38,7/1/19,0
13041732.38,7/2/19,2
13121001.42,7/3/19,1
14129222.064,7/4/19,0
13852178.49,7/5/19,0
13852178.49,7/6/19,1
13923801.52,7/7/19,1
14227478.65,7/8/19,1
15263913.06,7/9/19,1
15603205.34,7/10/19,0
15297260.14,7/11/19,0
15297260.14,7/12/19,1
15593223.82,7/13/19,0
15287474.33,7/14/19,0
