资金,日期(月/日/年),操作
10329.47,7/22/17,1
10395.33,7/23/17,0
10191.5,7/24/17,0
10191.5,7/25/17,0
10191.5,7/26/17,1
10316.34,7/27/17,1
10838.51,7/28/17,1
10850.84,7/29/17,1
10699.48,7/30/17,1
11168.91,7/31/17,1
11155.15,8/1/17,0
10936.42,8/2/17,1
11121.95,8/3/17,1
11105.56,8/4/17,1
12809.67,8/5/17,1
12946.79,8/6/17,1
12778.17,8/7/17,1
13762.05,8/8/17,0
13492.21,8/9/17,2
13498.93,8/10/17,1
14252.323,8/11/17,1
15116.67,8/12/17,1
15178.34,8/13/17,1
16804.54,8/14/17,1
16545.73,8/15/17,1
16400.33,8/16/17,1
16983.98,8/17/17,0
16650.96,8/18/17,0
16650.96,8/19/17,0
16650.96,8/20/17,0
16650.96,8/21/17,0
16650.96,8/22/17,1
17097.11,8/23/17,1
17774.31,8/24/17,1
17739.31,8/25/17,1
17857.02,8/26/17,1
17831.61,8/27/17,1
17769.12,8/28/17,1
18870.45,8/29/17,1
18817.22,8/30/17,1
18766.16,8/31/17,1
20114.37,9/1/17,0
19719.97,9/2/17,0
19719.97,9/3/17,0
19719.97,9/4/17,1
19976.94,9/5/17,0
19585.24,9/6/17,1
20381.91,9/7/17,0
19982.26,9/8/17,0
19982.26,9/9/17,0
19982.26,9/10/17,0
19982.26,9/11/17,0
19982.26,9/12/17,0
19982.26,9/13/17,0
19982.26,9/14/17,0
19982.26,9/15/17,1
22923.28,9/16/17,1
22816.29,9/17/17,1
22404.98,9/18/17,1
24018.32,9/19/17,1
24226.31,9/20/17,0
23751.28,9/21/17,0
23751.28,9/22/17,1
24174.64,9/23/17,1
24182.53,9/24/17,1
25238.37,9/25/17,1
25031.94,9/26/17,1
24844.33,9/27/17,1
26899.15,9/28/17,1
26845.29,9/29/17,1
26657.7,9/30/17,1
27915.3,10/1/17,1
28082.77,10/2/17,1
28128.77,10/3/17,0
27577.23,10/4/17,1
27763.91,10/5/17,1
27634.19,10/6/17,1
28002.84,10/7/17,1
29449.56,10/8/17,1
29471.18,10/9/17,1
30601.35,10/10/17,1
30839.43,10/11/17,1
30856.61,10/12/17,1
35602.27,10/13/17,1
36726.12,10/14/17,1
37279.95,10/15/17,0
36548.97,10/16/17,0
36548.97,10/17/17,0
36548.97,10/18/17,1
36683.98,10/19/17,1
38296.86,10/20/17,1
38341.57,10/21/17,1
38320.72,10/22/17,1
37634.74,10/23/17,1
37791.72,10/24/17,0
37050.71,10/25/17,1
37756.25,10/26/17,1
37734.99,10/27/17,1
37010.23,10/28/17,1
39436.73,10/29/17,1
39315.36,10/30/17,1
40930.87,10/31/17,1
42703.39,11/1/17,1
43258.69,11/2/17,1
46114.46,11/3/17,1
47650.96,11/4/17,1
47192.53,11/5/17,0
46267.19,11/6/17,0
46267.19,11/7/17,0
46267.19,11/8/17,0
46267.19,11/9/17,0
46267.19,11/10/17,0
46267.19,11/11/17,0
46267.19,11/12/17,1
51977.36,11/13/17,1
51528.25,11/14/17,1
57938.3,11/15/17,1
62013.82,11/16/17,1
62440.25,11/17/17,1
62030.56,11/18/17,1
63542.32,11/19/17,1
63876.12,11/20/17,1
63956.11,11/21/17,1
65608.5,11/22/17,1
65360.01,11/23/17,1
65473.15,11/24/17,1
69095.0,11/25/17,1
69582.16,11/26/17,1
77116.59,11/27/17,1
78975.12,11/28/17,1
78709.22,11/29/17,1
80521.4,11/30/17,1
86365.99,12/1/17,1
86334.0,12/2/17,1
89926.6,12/3/17,1
91927.92,12/4/17,1
91978.63,12/5/17,1
107450.36,12/6/17,1
130946.42,12/7/17,1
133794.43,12/8/17,0
131171.01,12/9/17,0
131171.01,12/10/17,0
131171.01,12/11/17,1
147437.44,12/12/17,0
144546.51,12/13/17,0
144546.51,12/14/17,1
154962.35,12/15/17,1
170019.06,12/16/17,1
168111.38,12/17/17,1
165338.2,12/18/17,0
162096.27,12/19/17,0
162096.27,12/20/17,0
162096.27,12/21/17,2
162376.06,12/22/17,2
162376.06,12/23/17,2
162376.06,12/24/17,2
162376.06,12/25/17,2
162376.06,12/26/17,2
162376.06,12/27/17,2
163848.28,12/28/17,2
166519.86,12/29/17,2
166519.86,12/30/17,2
166519.86,12/31/17,2
166519.86,1/1/18,2
166519.86,1/2/18,2
166881.57,1/3/18,2
166830.8,1/4/18,1
181441.044,1/5/18,1
182973.76,1/6/18,1
181249.08,1/7/18,0
174277.96,1/8/18,0
174277.96,1/9/18,0
174277.96,1/10/18,0
174277.96,1/11/18,1
175339.31,1/12/18,1
173805.67,1/13/18,1
174583.63,1/14/18,1
176590.93,1/15/18,1
170818.21,1/16/18,0
164248.28,1/17/18,0
164248.28,1/18/18,0
164248.28,1/19/18,1
183030.44,1/20/18,0
175990.81,1/21/18,0
175990.81,1/22/18,0
175990.81,1/23/18,2
176901.12,1/24/18,2
177064.47,1/25/18,2
176829.25,1/26/18,1
176928.592,1/27/18,1
175494.61,1/28/18,1
172136.89,1/29/18,0
165516.24,1/30/18,0
165516.24,1/31/18,0
165516.24,2/1/18,0
165516.24,2/2/18,0
165516.24,2/3/18,0
165516.24,2/4/18,0
165516.24,2/5/18,0
165516.24,2/6/18,1
186140.74,2/7/18,1
189371.29,2/8/18,1
189475.7,2/9/18,1
191194.56,2/10/18,1
191736.4,2/11/18,1
185406.78,2/12/18,1
197580.62,2/13/18,1
214514.13,2/14/18,1
217662.61,2/15/18,1
232726.8,2/16/18,1
249153.92,2/17/18,1
254757.44,2/18/18,1
255335.05,2/19/18,1
261756.4,2/20/18,1
258437.75,2/21/18,0
248497.84,2/22/18,0
248497.84,2/23/18,0
248497.84,2/24/18,0
248497.84,2/25/18,1
255006.84,2/26/18,1
254288.7,2/27/18,1
255538.16,2/28/18,1
271289.52,3/1/18,1
269361.02,3/2/18,1
279114.89,3/3/18,1
281658.73,3/4/18,1
283793.89,3/5/18,0
272878.74,3/6/18,0
272878.74,3/7/18,0
272878.74,3/8/18,0
272878.74,3/9/18,0
272878.74,3/10/18,0
272878.74,3/11/18,1
274504.29,3/12/18,1
273663.0,3/13/18,1
273628.32,3/14/18,0
263104.15,3/15/18,0
263104.15,3/16/18,0
263104.15,3/17/18,0
263104.15,3/18/18,0
263104.15,3/19/18,0
263104.15,3/20/18,0
263104.15,3/21/18,0
263104.15,3/22/18,2
263919.17,3/23/18,2
265055.91,3/24/18,2
265055.91,3/25/18,2
265055.91,3/26/18,2
262909.83,3/27/18,2
261145.93,3/28/18,2
259460.42,3/29/18,2
261341.92,3/30/18,2
261341.92,3/31/18,2
261341.92,4/1/18,2
261341.92,4/2/18,2
261341.92,4/3/18,2
262096.48,4/4/18,2
260214.98,4/5/18,2
260900.94,4/6/18,2
261047.93,4/7/18,2
261047.93,4/8/18,2
261047.93,4/9/18,2
262419.86,4/10/18,2
264732.53,4/11/18,1
285673.016,4/12/18,1
289080.74,4/13/18,1
292540.74,4/14/18,1
303615.42,4/15/18,1
304611.06,4/16/18,0
292895.25,4/17/18,0
292895.25,4/18/18,0
292895.25,4/19/18,1
304941.74,4/20/18,1
303373.98,4/21/18,1
307624.46,4/22/18,1
307736.81,4/23/18,1
329151.28,4/24/18,1
332684.35,4/25/18,0
319888.8,4/26/18,0
319888.8,4/27/18,0
319888.8,4/28/18,1
321562.7,4/29/18,1
318988.91,4/30/18,1
318299.23,5/1/18,1
317674.86,5/2/18,1
332069.38,5/3/18,1
335999.45,5/4/18,1
337720.44,5/5/18,1
331754.78,5/6/18,1
331799.69,5/7/18,0
319038.16,5/8/18,0
319038.16,5/9/18,0
319038.16,5/10/18,0
319038.16,5/11/18,0
319038.16,5/12/18,0
319038.16,5/13/18,0
319038.16,5/14/18,0
319038.16,5/15/18,0
319038.16,5/16/18,0
319038.16,5/17/18,0
319038.16,5/18/18,0
319038.16,5/19/18,0
319038.16,5/20/18,0
319038.16,5/21/18,0
319038.16,5/22/18,0
319038.16,5/23/18,2
319763.53,5/24/18,2
319432.7,5/25/18,2
317472.24,5/26/18,2
317472.24,5/27/18,2
317472.24,5/28/18,2
317472.24,5/29/18,2
318746.54,5/30/18,2
319886.06,5/31/18,2
317251.69,6/1/18,2
317459.99,6/2/18,2
317459.99,6/3/18,2
317459.99,6/4/18,2
316626.79,6/5/18,2
318599.5,6/6/18,2
317901.09,6/7/18,2
318146.15,6/8/18,2
318476.98,6/9/18,2
318476.98,6/10/18,2
318476.98,6/11/18,2
318244.18,6/12/18,2
317631.54,6/13/18,2
319248.92,6/14/18,0
316088.04,6/15/18,0
316088.04,6/16/18,0
316088.04,6/17/18,0
316088.04,6/18/18,1
317661.89,6/19/18,1
316611.27,6/20/18,1
318785.52,6/21/18,0
306524.54,6/22/18,0
306524.54,6/23/18,0
306524.54,6/24/18,0
306524.54,6/25/18,0
306524.54,6/26/18,0
306524.54,6/27/18,0
306524.54,6/28/18,0
306524.54,6/29/18,1
310426.74,6/30/18,1
317982.5,7/1/18,1
322537.43,7/2/18,1
330536.97,7/3/18,1
328883.36,7/4/18,1
329386.54,7/5/18,1
326998.88,7/6/18,1
328932.87,7/7/18,1
336877.88,7/8/18,1
335405.42,7/9/18,1
324768.27,7/10/18,1
318112.66,7/11/18,1
319400.43,7/12/18,1
311478.12,7/13/18,1
311310.64,7/14/18,1
311701.71,7/15/18,1
324947.79,7/16/18,1
342681.67,7/17/18,1
365213.61,7/18/18,1
368943.83,7/19/18,1
370522.25,7/20/18,1
365880.52,7/21/18,1
371681.7,7/22/18,1
383583.18,7/23/18,1
384840.98,7/24/18,1
411580.72,7/25/18,1
408396.24,7/26/18,1
396049.86,7/27/18,1
408143.22,7/28/18,1
409344.87,7/29/18,1
410071.56,7/30/18,1
394902.13,7/31/18,0
379713.59,8/1/18,0
379713.59,8/2/18,0
379713.59,8/3/18,0
379713.59,8/4/18,0
379713.59,8/5/18,0
379713.59,8/6/18,0
379713.59,8/7/18,0
379713.59,8/8/18,0
379713.59,8/9/18,0
379713.59,8/10/18,0
379713.59,8/11/18,0
379713.59,8/12/18,0
379713.59,8/13/18,0
379713.59,8/14/18,0
379713.59,8/15/18,0
379713.59,8/16/18,0
379713.59,8/17/18,0
379713.59,8/18/18,0
379713.59,8/19/18,0
379713.59,8/20/18,0
379713.59,8/21/18,0
379713.59,8/22/18,0
379713.59,8/23/18,0
379713.59,8/24/18,2
380521.25,8/25/18,2
380521.25,8/26/18,2
380521.25,8/27/18,2
380521.25,8/28/18,2
377994.38,8/29/18,2
375828.49,8/30/18,2
377445.06,8/31/18,2
376691.71,9/1/18,2
376691.71,9/2/18,2
376691.71,9/3/18,2
373803.86,9/4/18,2
375640.16,9/5/18,2
378292.59,9/6/18,2
376330.74,9/7/18,2
375608.78,9/8/18,2
375608.78,9/9/18,2
375608.78,9/10/18,2
373489.98,9/11/18,2
375294.89,9/12/18,2
379752.22,9/13/18,2
377288.13,9/14/18,2
377272.44,9/15/18,2
377272.44,9/16/18,2
377272.44,9/17/18,2
376738.82,9/18/18,2
377711.9,9/19/18,2
379297.08,9/20/18,2
376267.98,9/21/18,2
377539.26,9/22/18,2
377539.26,9/23/18,2
377539.26,9/24/18,2
377272.45,9/25/18,2
374871.14,9/26/18,2
372093.15,9/27/18,2
372673.86,9/28/18,2
373333.04,9/29/18,2
373333.04,9/30/18,2
373333.04,10/1/18,2
378151.35,10/2/18,2
377052.71,10/3/18,2
377758.98,10/4/18,2
377868.84,10/5/18,0
374127.56,10/6/18,0
374127.56,10/7/18,0
374127.56,10/8/18,0
374127.56,10/9/18,0
374127.56,10/10/18,2
375705.74,10/11/18,2
380131.12,10/12/18,2
383309.92,10/13/18,2
383309.92,10/14/18,2
383309.92,10/15/18,2
383543.66,10/16/18,2
383029.44,10/17/18,2
381143.98,10/18/18,2
382655.47,10/19/18,2
380925.83,10/20/18,2
380925.83,10/21/18,2
380925.83,10/22/18,2
385179.81,10/23/18,2
383496.92,10/24/18,2
383574.83,10/25/18,2
384525.35,10/26/18,2
383574.83,10/27/18,2
383574.83,10/28/18,2
383574.83,10/29/18,2
381891.94,10/30/18,2
378635.23,10/31/18,2
383683.91,11/1/18,2
383979.97,11/2/18,2
384026.72,11/3/18,2
384026.72,11/4/18,2
384026.72,11/5/18,2
383824.15,11/6/18,2
383309.93,11/7/18,2
381502.38,11/8/18,0
377725.13,11/9/18,0
377725.13,11/10/18,0
377725.13,11/11/18,0
377725.13,11/12/18,0
377725.13,11/13/18,0
377725.13,11/14/18,0
377725.13,11/15/18,0
377725.13,11/16/18,0
377725.13,11/17/18,0
377725.13,11/18/18,0
377725.13,11/19/18,0
377725.13,11/20/18,0
377725.13,11/21/18,0
377725.13,11/22/18,0
377725.13,11/23/18,0
377725.13,11/24/18,0
377725.13,11/25/18,0
377725.13,11/26/18,0
377725.13,11/27/18,1
392888.37,11/28/18,1
408239.24,11/29/18,1
409674.15,11/30/18,2
394251.615,12/1/18,2
394251.615,12/2/18,2
394251.615,12/3/18,2
397456.13,12/4/18,2
396046.14,12/5/18,2
398177.14,12/6/18,2
398417.48,12/7/18,2
399074.41,12/8/18,2
399074.41,12/9/18,2
399074.41,12/10/18,2
399058.39,12/11/18,2
399202.59,12/12/18,2
398241.24,12/13/18,2
395869.9,12/14/18,2
397888.75,12/15/18,2
397888.75,12/16/18,2
397888.75,12/17/18,2
399378.85,12/18/18,1
407258.214,12/19/18,1
425953.42,12/20/18,1
442245.62,12/21/18,0
425236.17,12/22/18,0
425236.17,12/23/18,0
425236.17,12/24/18,0
425236.17,12/25/18,0
425236.17,12/26/18,0
425236.17,12/27/18,0
425236.17,12/28/18,1
427270.21,12/29/18,1
411770.15,12/30/18,1
414083.91,12/31/18,1
409794.68,1/1/19,1
421110.0,1/2/19,1
422193.11,1/3/19,1
417478.32,1/4/19,1
421190.81,1/5/19,1
428162.57,1/6/19,1
440791.53,1/7/19,1
440371.79,1/8/19,1
440578.02,1/9/19,1
416381.73,1/10/19,1
398215.79,1/11/19,1
398226.26,1/12/19,1
393147.43,1/13/19,1
385733.91,1/14/19,1
399366.35,1/15/19,1
395487.76,1/16/19,1
395505.14,1/17/19,1
396702.65,1/18/19,1
403050.99,1/19/19,1
404520.63,1/20/19,1
387532.36,1/21/19,1
386614.16,1/22/19,1
391783.18,1/23/19,1
389495.18,1/24/19,1
391663.05,1/25/19,1
390739.11,1/26/19,1
390576.38,1/27/19,1
388195.55,1/28/19,1
376627.77,1/29/19,1
373681.22,1/30/19,1
378967.1,1/31/19,1
376216.04,2/1/19,1
379549.2,2/2/19,1
382922.77,2/3/19,1
377440.31,2/4/19,1
377039.5,2/5/19,1
378676.59,2/6/19,1
371944.74,2/7/19,1
370749.96,2/8/19,1
399835.41,2/9/19,1
400195.81,2/10/19,1
402588.65,2/11/19,1
396383.2,2/12/19,1
396705.38,2/13/19,1
394748.29,2/14/19,1
393198.57,2/15/19,1
394060.26,2/16/19,1
395299.82,2/17/19,1
400890.4,2/18/19,1
427107.93,2/19/19,1
428825.84,2/20/19,1
435449.57,2/21/19,1
430829.88,2/22/19,1
435045.48,2/23/19,1
452095.72,2/24/19,0
426505.4,2/25/19,0
426505.4,2/26/19,0
426505.4,2/27/19,0
426505.4,2/28/19,0
426505.4,3/1/19,0
426505.4,3/2/19,0
426505.4,3/3/19,0
426505.4,3/4/19,0
426505.4,3/5/19,0
426505.4,3/6/19,0
426505.4,3/7/19,0
426505.4,3/8/19,0
426505.4,3/9/19,0
426505.4,3/10/19,0
426505.4,3/11/19,0
426505.4,3/12/19,0
426505.4,3/13/19,0
426505.4,3/14/19,0
426505.4,3/15/19,0
426505.4,3/16/19,0
426505.4,3/17/19,0
426505.4,3/18/19,0
426505.4,3/19/19,0
426505.4,3/20/19,0
426505.4,3/21/19,0
426505.4,3/22/19,0
426505.4,3/23/19,0
426505.4,3/24/19,0
426505.4,3/25/19,0
426505.4,3/26/19,0
426505.4,3/27/19,0
426505.4,3/28/19,0
426505.4,3/29/19,0
426505.4,3/30/19,0
426505.4,3/31/19,0
426505.4,4/1/19,0
426505.4,4/2/19,1
473131.59,4/3/19,1
480585.8,4/4/19,1
475879.56,4/5/19,1
487267.75,4/6/19,1
489665.93,4/7/19,1
502831.19,4/8/19,1
510516.98,4/9/19,1
501515.34,4/10/19,1
514535.26,4/11/19,1
487873.35,4/12/19,1
491538.93,4/13/19,1
490741.48,4/14/19,1
499257.67,4/15/19,1
487985.76,4/16/19,1
503534.66,4/17/19,1
505833.03,4/18/19,1
511253.39,4/19/19,1
511324.12,4/20/19,1
514448.05,4/21/19,1
511788.25,4/22/19,1
521028.25,4/23/19,1
534687.68,4/24/19,1
526551.32,4/25/19,1
503433.87,4/26/19,1
512854.1,4/27/19,1
511629.33,4/28/19,1
513673.84,4/29/19,1
509735.99,4/30/19,1
510621.62,5/1/19,1
516133.06,5/2/19,1
522284.99,5/3/19,1
548154.29,5/4/19,1
559194.62,5/5/19,1
554018.44,5/6/19,1
550802.46,5/7/19,1
557706.3,5/8/19,1
575244.48,5/9/19,1
595611.05,5/10/19,1
615097.81,5/11/19,1
702332.32,5/12/19,1
676201.4,5/13/19,1
758028.14,5/14/19,1
774459.77,5/15/19,1
795215.86,5/16/19,1
764118.05,5/17/19,0
720866.08,5/18/19,0
720866.08,5/19/19,1
766990.84,5/20/19,1
749517.15,5/21/19,1
744412.74,5/22/19,1
713843.38,5/23/19,1
737653.35,5/24/19,1
749164.25,5/25/19,1
755547.34,5/26/19,1
818542.3,5/27/19,1
820942.39,5/28/19,1
816245.17,5/29/19,1
810918.91,5/30/19,1
774363.35,5/31/19,1
800699.79,6/1/19,1
800792.46,6/2/19,1
818037.75,6/3/19,0
771733.73,6/4/19,0
771733.73,6/5/19,0
771733.73,6/6/19,0
771733.73,6/7/19,0
771733.73,6/8/19,0
771733.73,6/9/19,0
771733.73,6/10/19,0
771733.73,6/11/19,0
771733.73,6/12/19,0
771733.73,6/13/19,2
772872.52,6/14/19,2
767181.43,6/15/19,2
767181.43,6/16/19,2
767181.43,6/17/19,2
767210.03,6/18/19,2
768754.35,6/19/19,2
789030.64,6/20/19,2
799125.89,6/21/19,2
804016.22,6/22/19,2
804016.22,6/23/19,2
804016.22,6/24/19,2
818715.81,6/25/19,1
817165.36,6/26/19,1
898153.38,6/27/19,0
847314.51,6/28/19,1
888494.65,6/29/19,1
853744.97,6/30/19,0
805419.78,7/1/19,0
805419.78,7/2/19,2
810315.21,7/3/19,1
839960.196,7/4/19,0
792415.28,7/5/19,0
792415.28,7/6/19,0
792415.28,7/7/19,0
792415.28,7/8/19,1
802019.48,7/9/19,1
819847.09,7/10/19,1
788133.88,7/11/19,0
743522.53,7/12/19,0
743522.53,7/13/19,0
743522.53,7/14/19,0
743522.53,7/15/19,1
748708.95,7/16/19,0
706329.2,7/17/19,0
706329.2,7/18/19,1
732766.3,7/19/19,1
725684.92,7/20/19,1
741468.39,7/21/19,1
729243.17,7/22/19,1
711073.75,7/23/19,1
678058.99,7/24/19,1
673090.8,7/25/19,1
680185.27,7/26/19,1
678358.62,7/27/19,1
652552.66,7/28/19,1
656410.54,7/29/19,1
654435.8,7/30/19,1
660483.32,7/31/19,1
694617.36,8/1/19,1
716828.56,8/2/19,1
725257.89,8/3/19,1
744889.59,8/4/19,1
756299.98,8/5/19,1
811937.15,8/6/19,1
789736.28,8/7/19,1
823841.39,8/8/19,1
826292.77,8/9/19,1
816665.64,8/10/19,1
777100.55,8/11/19,1
796704.7,8/12/19,1
784266.65,8/13/19,1
747889.25,8/14/19,0
705555.9,8/15/19,0
705555.9,8/16/19,0
705555.9,8/17/19,0
705555.9,8/18/19,0
705555.9,8/19/19,0
705555.9,8/20/19,0
705555.9,8/21/19,0
705555.9,8/22/19,0
705555.9,8/23/19,2
712111.44,8/24/19,2
712111.44,8/25/19,2
712111.44,8/26/19,2
712111.44,8/27/19,2
714062.49,8/28/19,2
715479.33,8/29/19,2
