资金,日期(月/日/年),操作
5448.41,6/26/17,0
5448.41,6/27/17,1
5484.66,6/28/17,1
5427.28,6/29/17,0
5320.86,6/30/17,0
5320.86,7/1/17,0
5320.86,7/2/17,1
5518.08,7/3/17,1
5601.04,7/4/17,1
5599.23,7/5/17,1
5623.1,7/6/17,0
5512.84,7/7/17,0
5512.84,7/8/17,0
5512.84,7/9/17,0
5512.84,7/10/17,0
5512.84,7/11/17,1
5540.98,7/12/17,1
5469.06,7/13/17,1
5431.22,7/14/17,0
5324.73,7/15/17,0
5324.73,7/16/17,0
5324.73,7/17/17,1
6338.07,7/18/17,0
6213.79,7/19/17,0
6213.79,7/20/17,1
7213.37,7/21/17,1
7550.65,7/22/17,1
7598.79,7/23/17,0
7449.79,7/24/17,0
7449.79,7/25/17,0
7449.79,7/26/17,1
7541.04,7/27/17,1
7922.74,7/28/17,1
7931.75,7/29/17,1
7821.11,7/30/17,1
8164.25,7/31/17,1
8154.19,8/1/17,0
7994.3,8/2/17,1
8129.92,8/3/17,1
8117.94,8/4/17,1
9363.61,8/5/17,1
9463.84,8/6/17,1
9340.58,8/7/17,1
10059.77,8/8/17,0
9862.52,8/9/17,2
9867.43,8/10/17,1
10418.144,8/11/17,1
11049.96,8/12/17,1
11095.04,8/13/17,1
12283.76,8/14/17,1
12094.57,8/15/17,1
11988.29,8/16/17,1
12414.93,8/17/17,0
12171.5,8/18/17,0
12171.5,8/19/17,0
12171.5,8/20/17,0
12171.5,8/21/17,0
12171.5,8/22/17,1
12497.62,8/23/17,1
12992.64,8/24/17,1
12967.06,8/25/17,1
13053.1,8/26/17,1
13034.53,8/27/17,1
12988.85,8/28/17,1
13793.9,8/29/17,1
13754.99,8/30/17,1
13717.67,8/31/17,1
14703.18,9/1/17,0
14414.88,9/2/17,0
14414.88,9/3/17,0
14414.88,9/4/17,1
14602.72,9/5/17,0
14316.39,9/6/17,1
14898.74,9/7/17,0
14606.61,9/8/17,0
14606.61,9/9/17,0
14606.61,9/10/17,0
14606.61,9/11/17,0
14606.61,9/12/17,0
14606.61,9/13/17,0
14606.61,9/14/17,0
14606.61,9/15/17,1
16756.43,9/16/17,1
16678.23,9/17/17,1
16377.57,9/18/17,1
17556.88,9/19/17,1
17708.92,9/20/17,0
17361.69,9/21/17,0
17361.69,9/22/17,1
17671.16,9/23/17,1
17676.93,9/24/17,1
18448.72,9/25/17,1
18297.82,9/26/17,1
18160.68,9/27/17,1
19662.71,9/28/17,1
19623.34,9/29/17,1
19486.21,9/30/17,1
20405.49,10/1/17,1
20527.91,10/2/17,1
20561.54,10/3/17,0
20158.37,10/4/17,1
20294.83,10/5/17,1
20200.01,10/6/17,1
20469.49,10/7/17,1
21527.01,10/8/17,1
21542.82,10/9/17,1
22368.95,10/10/17,1
22542.98,10/11/17,1
22555.54,10/12/17,1
26024.52,10/13/17,1
26846.03,10/14/17,1
27250.87,10/15/17,0
26716.54,10/16/17,0
26716.54,10/17/17,0
26716.54,10/18/17,1
26815.23,10/19/17,1
27994.21,10/20/17,1
28026.89,10/21/17,1
28011.65,10/22/17,1
27510.21,10/23/17,1
27624.96,10/24/17,0
27083.29,10/25/17,1
27599.03,10/26/17,1
27583.49,10/27/17,1
27053.71,10/28/17,1
28827.43,10/29/17,1
28738.71,10/30/17,1
29919.62,10/31/17,1
31215.29,11/1/17,1
31621.2,11/2/17,1
33708.71,11/3/17,1
34831.86,11/4/17,1
34496.76,11/5/17,0
33820.35,11/6/17,0
33820.35,11/7/17,0
33820.35,11/8/17,0
33820.35,11/9/17,0
33820.35,11/10/17,0
33820.35,11/11/17,0
33820.35,11/12/17,1
37994.36,11/13/17,1
37666.07,11/14/17,1
42351.68,11/15/17,1
45330.8,11/16/17,1
45642.51,11/17/17,1
45343.03,11/18/17,1
46448.1,11/19/17,1
46692.1,11/20/17,1
46750.57,11/21/17,1
47958.43,11/22/17,1
47776.79,11/23/17,1
47859.49,11/24/17,1
50506.99,11/25/17,1
50863.1,11/26/17,1
56370.61,11/27/17,1
57729.16,11/28/17,1
57534.79,11/29/17,1
58859.45,11/30/17,1
63131.72,12/1/17,1
63108.33,12/2/17,1
65734.44,12/3/17,1
67197.36,12/4/17,1
67234.42,12/5/17,1
78543.93,12/6/17,1
95719.05,12/7/17,1
97800.88,12/8/17,0
95883.22,12/9/17,0
95883.22,12/10/17,0
95883.22,12/11/17,1
107773.63,12/12/17,0
105660.42,12/13/17,0
105660.42,12/14/17,1
113274.18,12/15/17,1
124280.32,12/16/17,1
122885.84,12/17/17,1
120858.7,12/18/17,0
118488.92,12/19/17,0
118488.92,12/20/17,0
118488.92,12/21/17,2
118693.44,12/22/17,2
118693.44,12/23/17,2
118693.44,12/24/17,2
118693.44,12/25/17,2
118693.44,12/26/17,2
118693.44,12/27/17,2
119769.6,12/28/17,2
121722.47,12/29/17,2
121722.47,12/30/17,2
121722.47,12/31/17,2
121722.47,1/1/18,2
121722.47,1/2/18,2
121986.87,1/3/18,2
121949.76,1/4/18,1
135204.868,1/5/18,1
136347.01,1/6/18,1
135061.82,1/7/18,0
132413.55,1/8/18,0
132413.55,1/9/18,0
132413.55,1/10/18,0
132413.55,1/11/18,1
135832.1,1/12/18,1
134644.02,1/13/18,1
135246.69,1/14/18,1
136801.71,1/15/18,0
134119.32,1/16/18,0
134119.32,1/17/18,1
134191.92,1/18/18,1
132174.05,1/19/18,1
153179.99,1/20/18,0
150176.46,1/21/18,0
150176.46,1/22/18,0
150176.46,1/23/18,2
150953.25,1/24/18,2
151092.64,1/25/18,2
150891.92,1/26/18,1
153908.276,1/27/18,1
152660.87,1/28/18,1
149740.03,1/29/18,0
146803.95,1/30/18,0
146803.95,1/31/18,0
146803.95,2/1/18,0
146803.95,2/2/18,0
146803.95,2/3/18,0
146803.95,2/4/18,0
146803.95,2/5/18,0
146803.95,2/6/18,1
168333.96,2/7/18,1
171255.47,2/8/18,1
171349.89,2/9/18,1
172904.32,2/10/18,1
173394.33,2/11/18,0
169994.44,2/12/18,1
177604.22,2/13/18,1
192825.67,2/14/18,1
195655.82,2/15/18,1
209196.94,2/16/18,1
223963.19,2/17/18,1
229000.16,2/18/18,1
229519.37,2/19/18,1
235291.49,2/20/18,1
232308.38,2/21/18,0
227753.31,2/22/18,1
228482.31,2/23/18,1
228688.79,2/24/18,0
224204.7,2/25/18,1
234588.71,2/26/18,1
233928.07,2/27/18,1
235077.48,2/28/18,1
249567.65,3/1/18,1
247793.56,3/2/18,1
256766.45,3/3/18,1
259106.61,3/4/18,1
261070.81,3/5/18,0
255951.77,3/6/18,0
255951.77,3/7/18,0
255951.77,3/8/18,0
255951.77,3/9/18,0
255951.77,3/10/18,0
255951.77,3/11/18,1
262525.04,3/12/18,1
261720.46,3/13/18,1
261687.3,3/14/18,0
256556.18,3/15/18,1
256710.2,3/16/18,0
251676.67,3/17/18,0
251676.67,3/18/18,1
254007.48,3/19/18,1
259853.57,3/20/18,1
270183.93,3/21/18,0
264886.21,3/22/18,2
265706.75,3/23/18,2
266851.19,3/24/18,2
266851.19,3/25/18,2
266851.19,3/26/18,2
264690.57,3/27/18,2
262914.72,3/28/18,2
261217.8,3/29/18,2
263112.04,3/30/18,2
263112.04,3/31/18,2
263112.04,4/1/18,2
263112.04,4/2/18,2
263112.04,4/3/18,2
263871.71,4/4/18,2
261977.47,4/5/18,2
262668.08,4/6/18,2
262816.07,4/7/18,2
262816.07,4/8/18,2
262816.07,4/9/18,2
264197.29,4/10/18,2
266525.63,4/11/18,1
293192.571,4/12/18,1
296689.99,4/13/18,1
300241.06,4/14/18,1
311607.25,4/15/18,1
312629.1,4/16/18,0
306499.12,4/17/18,1
310746.93,4/18/18,1
311166.43,4/19/18,1
336922.97,4/20/18,1
335190.79,4/21/18,1
339887.04,4/22/18,1
340011.17,4/23/18,1
363671.52,4/24/18,1
367575.12,4/25/18,0
360367.76,4/26/18,0
360367.76,4/27/18,0
360367.76,4/28/18,1
369356.48,4/29/18,1
366400.15,4/30/18,1
365607.96,5/1/18,1
364890.8,5/2/18,1
381424.77,5/3/18,1
385938.97,5/4/18,1
387915.75,5/5/18,1
381063.42,5/6/18,1
381115.01,5/7/18,0
373642.17,5/8/18,0
373642.17,5/9/18,0
373642.17,5/10/18,0
373642.17,5/11/18,0
373642.17,5/12/18,0
373642.17,5/13/18,1
374475.25,5/14/18,1
368390.69,5/15/18,1
366642.19,5/16/18,0
359453.13,5/17/18,0
359453.13,5/18/18,0
359453.13,5/19/18,1
363882.0,5/20/18,1
358670.17,5/21/18,1
359143.82,5/22/18,0
352101.78,5/23/18,2
352902.32,5/24/18,2
352537.21,5/25/18,2
350373.58,5/26/18,2
350373.58,5/27/18,2
350373.58,5/28/18,2
350373.58,5/29/18,2
351779.94,5/30/18,2
353037.55,5/31/18,2
350130.17,6/1/18,2
350360.06,6/2/18,2
350360.06,6/3/18,2
350360.06,6/4/18,2
349440.52,6/5/18,2
351617.68,6/6/18,2
350846.89,6/7/18,2
351117.34,6/8/18,2
351482.45,6/9/18,2
351482.45,6/10/18,2
351482.45,6/11/18,2
351225.52,6/12/18,2
350549.38,6/13/18,1
358192.952,6/14/18,1
357675.45,6/15/18,1
350778.71,6/16/18,1
348352.95,6/17/18,1
347349.47,6/18/18,1
363042.14,6/19/18,1
361841.43,6/20/18,1
364326.29,6/21/18,0
357182.64,6/22/18,0
357182.64,6/23/18,0
357182.64,6/24/18,0
357182.64,6/25/18,0
357182.64,6/26/18,0
357182.64,6/27/18,0
357182.64,6/28/18,0
357182.64,6/29/18,1
368822.48,6/30/18,1
377799.59,7/1/18,1
383211.37,7/2/18,1
392715.74,7/3/18,1
390751.06,7/4/18,1
391348.9,7/5/18,1
388512.08,7/6/18,1
390809.88,7/7/18,1
400249.46,7/8/18,1
398500.01,7/9/18,0
390686.28,7/10/18,0
390686.28,7/11/18,0
390686.28,7/12/18,0
390686.28,7/13/18,0
390686.28,7/14/18,0
390686.28,7/15/18,1
399302.84,7/16/18,1
421094.62,7/17/18,1
448782.36,7/18/18,1
453366.14,7/19/18,1
455305.73,7/20/18,1
449601.88,7/21/18,1
456730.5,7/22/18,1
471355.3,7/23/18,1
472900.92,7/24/18,1
505759.29,7/25/18,1
501846.13,7/26/18,0
492006.01,7/27/18,1
497087.63,7/28/18,1
498551.14,7/29/18,1
499436.19,7/30/18,0
489643.32,7/31/18,0
489643.32,8/1/18,0
489643.32,8/2/18,0
489643.32,8/3/18,0
489643.32,8/4/18,0
489643.32,8/5/18,0
489643.32,8/6/18,0
489643.32,8/7/18,0
489643.32,8/8/18,0
489643.32,8/9/18,0
489643.32,8/10/18,0
489643.32,8/11/18,1
493505.62,8/12/18,1
496315.86,8/13/18,1
488891.93,8/14/18,1
497536.26,8/15/18,1
495968.61,8/16/18,1
493632.17,8/17/18,1
503326.2,8/18/18,1
500772.51,8/19/18,1
507224.99,8/20/18,1
500552.22,8/21/18,1
514157.01,8/22/18,0
504075.5,8/23/18,1
508895.99,8/24/18,1
522566.58,8/25/18,1
524031.82,8/26/18,1
522553.9,8/27/18,1
544389.54,8/28/18,1
550467.23,8/29/18,0
539673.75,8/30/18,0
539673.75,8/31/18,0
539673.75,9/1/18,1
546366.18,9/2/18,1
547347.19,9/3/18,1
547658.58,9/4/18,0
536920.18,9/5/18,0
536920.18,9/6/18,0
536920.18,9/7/18,0
536920.18,9/8/18,0
536920.18,9/9/18,0
536920.18,9/10/18,0
536920.18,9/11/18,0
536920.18,9/12/18,2
537917.94,9/13/18,1
536534.414,9/14/18,1
538151.89,9/15/18,1
538460.24,9/16/18,1
528405.85,9/17/18,1
519822.61,9/18/18,1
523600.22,9/19/18,1
529888.71,9/20/18,1
550645.53,9/21/18,1
557755.98,9/22/18,1
553985.25,9/23/18,1
548112.17,9/24/18,1
543501.09,9/25/18,1
534022.19,9/26/18,1
539540.62,9/27/18,1
551973.78,9/28/18,0
541150.76,9/29/18,0
541150.76,9/30/18,0
541150.76,10/1/18,2
542707.89,10/2/18,2
541131.17,10/3/18,2
542144.78,10/4/18,2
542302.45,10/5/18,0
536933.12,10/6/18,0
536933.12,10/7/18,0
536933.12,10/8/18,0
536933.12,10/9/18,0
536933.12,10/10/18,2
539198.06,10/11/18,2
545549.2,10/12/18,2
550111.28,10/13/18,2
550111.28,10/14/18,2
550111.28,10/15/18,2
550446.73,10/16/18,2
549708.75,10/17/18,2
547002.81,10/18/18,2
549172.04,10/19/18,2
546689.73,10/20/18,2
546689.73,10/21/18,2
546689.73,10/22/18,2
552794.87,10/23/18,2
550379.65,10/24/18,2
550491.47,10/25/18,2
551855.62,10/26/18,2
550491.47,10/27/18,2
550491.47,10/28/18,2
550491.47,10/29/18,2
548076.25,10/30/18,2
543402.35,10/31/18,2
550648.01,11/1/18,2
551072.91,11/2/18,2
551140.0,11/3/18,2
551140.0,11/4/18,2
551140.0,11/5/18,2
550849.28,11/6/18,2
550111.3,11/7/18,2
547517.17,11/8/18,0
542096.21,11/9/18,0
542096.21,11/10/18,0
542096.21,11/11/18,0
542096.21,11/12/18,0
542096.21,11/13/18,0
542096.21,11/14/18,0
542096.21,11/15/18,0
542096.21,11/16/18,0
542096.21,11/17/18,0
542096.21,11/18/18,0
542096.21,11/19/18,0
542096.21,11/20/18,0
542096.21,11/21/18,0
542096.21,11/22/18,0
542096.21,11/23/18,0
542096.21,11/24/18,0
542096.21,11/25/18,1
544953.32,11/26/18,0
534267.96,11/27/18,1
566611.78,11/28/18,1
588750.34,11/29/18,1
590819.72,11/30/18,2
579618.151,12/1/18,2
579618.151,12/2/18,2
579618.151,12/3/18,2
584329.34,12/4/18,2
582256.41,12/5/18,2
585389.35,12/6/18,2
585742.69,12/7/18,2
586708.48,12/8/18,2
586708.48,12/9/18,2
586708.48,12/10/18,2
586684.92,12/11/18,2
586896.92,12/12/18,2
585483.56,12/13/18,2
581997.28,12/14/18,2
584965.33,12/15/18,2
584965.33,12/16/18,2
584965.33,12/17/18,1
595405.586,12/18/18,1
637509.99,12/19/18,1
666774.91,12/20/18,1
692278.23,12/21/18,0
678704.15,12/22/18,1
685217.89,12/23/18,1
679721.09,12/24/18,0
666393.23,12/25/18,0
666393.23,12/26/18,0
666393.23,12/27/18,0
666393.23,12/28/18,1
682709.84,12/29/18,0
669323.37,12/30/18,0
669323.37,12/31/18,0
669323.37,1/1/19,1
674318.47,1/2/19,1
676052.85,1/3/19,1
668503.11,1/4/19,1
674447.88,1/5/19,1
685611.67,1/6/19,1
705834.28,1/7/19,1
705162.16,1/8/19,1
705492.39,1/9/19,0
691659.21,1/10/19,0
691659.21,1/11/19,0
691659.21,1/12/19,0
691659.21,1/13/19,0
691659.21,1/14/19,1
702062.28,1/15/19,1
695243.95,1/16/19,1
695274.51,1/17/19,1
697379.67,1/18/19,1
708539.67,1/19/19,1
711123.2,1/20/19,0
697179.61,1/21/19,0
697179.61,1/22/19,0
697179.61,1/23/19,0
697179.61,1/24/19,0
697179.61,1/25/19,0
697179.61,1/26/19,0
697179.61,1/27/19,0
697179.61,1/28/19,0
697179.61,1/29/19,0
697179.61,1/30/19,0
697179.61,1/31/19,0
697179.61,2/1/19,0
697179.61,2/2/19,0
697179.61,2/3/19,0
697179.61,2/4/19,0
697179.61,2/5/19,0
697179.61,2/6/19,0
697179.61,2/7/19,0
697179.61,2/8/19,1
737130.95,2/9/19,1
737795.38,2/10/19,1
742206.79,2/11/19,1
730766.51,2/12/19,1
731360.47,2/13/19,1
727752.41,2/14/19,1
724895.36,2/15/19,1
726483.95,2/16/19,1
728769.19,2/17/19,1
739075.91,2/18/19,1
787410.19,2/19/19,1
790577.31,2/20/19,1
802788.73,2/21/19,1
794271.94,2/22/19,1
802043.76,2/23/19,1
833477.35,2/24/19,0
817134.66,2/25/19,1
818432.43,2/26/19,1
814842.52,2/27/19,1
815221.08,2/28/19,1
818804.6,3/1/19,1
815516.69,3/2/19,1
814840.39,3/3/19,1
811254.74,3/4/19,0
795347.78,3/5/19,1
809277.32,3/6/19,1
810238.69,3/7/19,1
812322.36,3/8/19,1
810052.68,3/9/19,1
825643.64,3/10/19,1
820964.26,3/11/19,1
811124.82,3/12/19,1
813511.53,3/13/19,1
810430.96,3/14/19,1
811985.88,3/15/19,1
822705.19,3/16/19,1
839309.77,3/17/19,1
834914.62,3/18/19,1
835719.25,3/19/19,1
842060.13,3/20/19,1
847763.58,3/21/19,1
834375.42,3/22/19,1
835779.86,3/23/19,1
838467.52,3/24/19,1
834745.34,3/25/19,1
822577.7,3/26/19,1
825054.28,3/27/19,1
846114.61,3/28/19,1
843786.42,3/29/19,1
860125.58,3/30/19,1
859893.6,3/31/19,1
859835.08,4/1/19,1
867854.18,4/2/19,1
1020493.01,4/3/19,1
1036570.92,4/4/19,1
1026420.08,4/5/19,1
1050983.15,4/6/19,1
1056155.75,4/7/19,1
1084551.78,4/8/19,1
1101129.19,4/9/19,1
1081713.64,4/10/19,1
1109796.17,4/11/19,0
1088035.46,4/12/19,0
1088035.46,4/13/19,0
1088035.46,4/14/19,0
1088035.46,4/15/19,0
1088035.46,4/16/19,1
1100690.2,4/17/19,1
1105714.28,4/18/19,1
1117562.8,4/19/19,1
1117717.42,4/20/19,1
1124546.1,4/21/19,1
1118731.98,4/22/19,1
1138929.96,4/23/19,1
1168788.48,4/24/19,1
1151002.99,4/25/19,0
1128434.3,4/26/19,0
1128434.3,4/27/19,0
1128434.3,4/28/19,0
1128434.3,4/29/19,0
1128434.3,4/30/19,0
1128434.3,5/1/19,0
1128434.3,5/2/19,0
1128434.3,5/3/19,1
1161104.68,5/4/19,1
1184490.4,5/5/19,1
1173526.17,5/6/19,1
1166714.06,5/7/19,1
1181337.83,5/8/19,1
1218487.33,5/9/19,1
1261627.96,5/10/19,1
1302904.96,5/11/19,1
1487685.77,5/12/19,0
1458515.46,5/13/19,1
1602950.57,5/14/19,1
1637697.41,5/15/19,1
1681588.91,5/16/19,0
1648616.58,5/17/19,0
1648616.58,5/18/19,0
1648616.58,5/19/19,1
1822892.02,5/20/19,0
1787149.04,5/21/19,0
1787149.04,5/22/19,0
1787149.04,5/23/19,1
1810547.76,5/24/19,1
1838800.92,5/25/19,1
1854468.02,5/26/19,1
2009087.24,5/27/19,1
2014978.2,5/28/19,1
2003449.02,5/29/19,1
1990375.88,5/30/19,2
1954428.901,5/31/19,2
1986938.6,6/1/19,2
1986938.6,6/2/19,2
1986938.6,6/3/19,2
1997724.88,6/4/19,2
2014017.44,6/5/19,2
2014696.3,6/6/19,2
2022465.44,6/7/19,1
2012642.425,6/8/19,1
1995795.52,6/9/19,0
1956662.27,6/10/19,1
2013643.63,6/11/19,1
1987834.06,6/12/19,1
2051976.37,6/13/19,1
2068250.46,6/14/19,1
2182666.2,6/15/19,1
2224310.49,6/16/19,1
2254317.88,6/17/19,1
2341811.82,6/18/19,0
2295893.94,6/19/19,2
2333118.13,6/20/19,2
2362969.19,6/21/19,1
2457343.031,6/22/19,1
2567882.04,6/23/19,1
2602987.35,6/24/19,1
2651853.18,6/25/19,1
2832109.39,6/26/19,1
3112795.44,6/27/19,0
3051760.24,6/28/19,1
3325571.4,6/29/19,0
3260364.12,6/30/19,0
3260364.12,7/1/19,0
3260364.12,7/2/19,2
3280180.96,7/3/19,1
3532230.789,7/4/19,0
3462971.36,7/5/19,0
3462971.36,7/6/19,1
3480876.74,7/7/19,1
3556794.42,7/8/19,1
3815897.54,7/9/19,1
3900718.82,7/10/19,0
3824234.14,7/11/19,0
3824234.14,7/12/19,1
3898223.5,7/13/19,0
3821787.75,7/14/19,0
3821787.75,7/15/19,1
3999366.0,7/16/19,0
3920947.06,7/17/19,1
3957190.51,7/18/19,1
4351621.9,7/19/19,1
4309568.25,7/20/19,1
4403300.31,7/21/19,1
4330699.38,7/22/19,0
4245783.71,7/23/19,0
4245783.71,7/24/19,0
4245783.71,7/25/19,0
4245783.71,7/26/19,0
4245783.71,7/27/19,0
4245783.71,7/28/19,0
4245783.71,7/29/19,0
4245783.71,7/30/19,0
4245783.71,7/31/19,1
4377654.39,8/1/19,1
4517634.98,8/2/19,1
4570758.76,8/3/19,1
4694482.72,8/4/19,1
4766393.86,8/5/19,1
5117033.36,8/6/19,2
5106327.72,8/7/19,1
5171695.852,8/8/19,1
5187084.48,8/9/19,1
5126649.83,8/10/19,0
5026127.28,8/11/19,1
5051885.22,8/12/19,1
4973015.85,8/13/19,2
4876020.658,8/14/19,2
4883753.98,8/15/19,2
4882465.09,8/16/19,0
4834123.85,8/17/19,0
4834123.85,8/18/19,0
4834123.85,8/19/19,1
5014787.88,8/20/19,1
